no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
304,66,3.40515621005156,100,27,supertrend,0,0,0,1,0,0,0,0.1,10,0,2272,-18.57899999999998,0.47315140845070425,-17.972599999999975,605 days 08:30:00
305,89,2.1992088737476085,93,39,supertrend,0,0,0,1,0,0,0,0.1,10,0,3854,25.19900000000006,0.5347690710949663,-7.430799999999963,440 days 14:00:00
306,76,1.737637392376798,34,45,supertrend,0,0,0,1,0,0,0,0.1,10,0,4696,6.260999999999836,0.5425894378194208,-5.84559999999998,549 days 17:30:00
307,67,1.1777500619486425,16,24,supertrend,0,0,0,1,0,0,0,0.1,10,0,8161,29.066000000000127,0.5479720622472736,-8.209399999999947,420 days 01:45:00
308,21,0.9317697738273393,84,19,supertrend,0,0,0,1,0,0,0,0.1,10,0,11235,35.6839999999998,0.546328437917223,-1.635500000000038,326 days 15:00:00
309,89,0.6430959049027746,85,49,supertrend,0,0,0,1,0,0,0,0.1,10,0,7952,19.22600000000019,0.5748239436619719,-5.725300000000024,248 days 02:15:00
310,79,2.290265730056942,13,41,supertrend,0,0,0,1,0,0,0,0.1,10,0,3682,14.964999999999975,0.5339489407930472,-6.790699999999964,389 days 00:45:00
311,21,0.8157882908376348,27,39,supertrend,0,0,0,1,0,0,0,0.1,10,0,8527,17.058000000000032,0.563973261404949,-5.340500000000006,291 days 14:30:00
312,75,2.0227490274106623,25,39,supertrend,0,0,0,1,0,0,0,0.1,10,0,4229,21.857000000000262,0.5386616221328919,-5.21579999999999,726 days 23:00:00
313,90,3.125809033035135,58,43,supertrend,0,0,0,1,0,0,0,0.1,10,0,2456,-15.780000000000001,0.5109934853420195,-24.450899999999912,1199 days 04:00:00
314,76,1.7128298589979316,99,6,supertrend,0,0,0,1,0,0,0,0.1,10,0,5729,-23.000000000000103,0.3988479664862978,-22.941000000000123,462 days 17:45:00
315,59,0.7643054935341168,69,7,supertrend,0,0,0,1,0,0,0,0.1,10,0,16052,-1.3690000000003444,0.48461250934462996,-12.793000000000186,1016 days 23:15:00
316,18,2.5782586214349017,77,8,supertrend,0,0,0,1,0,0,0,0.1,10,0,3019,3.245000000000175,0.37860218615435576,-11.25539999999982,1568 days 21:30:00
317,13,2.845260573930329,86,50,supertrend,0,0,0,1,0,0,0,0.1,10,0,3040,7.282999999999969,0.5427631578947368,-11.120499999999984,1200 days 16:00:00
318,56,0.5079894752898747,26,12,supertrend,0,0,0,1,0,0,0,0.1,10,0,19169,43.881000000000135,0.5377953988210131,-2.9927999999999972,307 days 16:15:00
319,94,2.6779809908577072,74,5,supertrend,0,0,0,1,0,0,0,0.1,10,0,2907,-18.78700000000002,0.35775713794289643,-19.117800000000017,508 days 10:30:00
320,93,3.190198757848,99,26,supertrend,0,0,0,1,0,0,0,0.1,10,0,2438,-1.0920000000001053,0.4864643150123052,-9.697299999999977,1306 days 17:15:00
321,46,2.99967520828973,35,14,supertrend,0,0,0,1,0,0,0,0.1,10,0,2747,-23.700999999999983,0.4273753185293047,-28.077099999999938,453 days 13:15:00
322,14,1.4442728211595763,100,36,supertrend,0,0,0,1,0,0,0,0.1,10,0,6389,43.80799999999999,0.5567381436844576,-3.5838999999999963,306 days 12:00:00
323,75,1.8721271419381416,38,47,supertrend,0,0,0,1,0,0,0,0.1,10,0,4303,13.448000000000047,0.5391587264699047,-3.4088999999999774,447 days 00:45:00
324,81,3.170472787505016,45,33,supertrend,0,0,0,1,0,0,0,0.1,10,0,2496,0.573999999999895,0.5048076923076923,-6.127799999999969,1379 days 23:15:00
325,76,0.5861091946879252,75,10,supertrend,0,0,0,1,0,0,0,0.1,10,0,18601,57.71099999999992,0.5293263803021343,-1.3800000000000927,487 days 11:15:00
326,95,3.300786445645704,80,15,supertrend,0,0,0,1,0,0,0,0.1,10,0,2297,-16.405000000000108,0.41227688289072706,-21.64490000000009,283 days 05:45:00
327,36,3.430473905335485,23,31,supertrend,0,0,0,1,0,0,0,0.1,10,0,2288,-20.317000000000007,0.4833916083916084,-19.59640000000001,231 days 17:30:00
328,78,3.3385921339109155,59,35,supertrend,0,0,0,1,0,0,0,0.1,10,0,2342,-34.03800000000004,0.4914602903501281,-33.39810000000003,328 days 18:00:00
329,15,1.1590298836943425,96,47,supertrend,0,0,0,1,0,0,0,0.1,10,0,6418,18.48599999999994,0.5588968526020567,-7.722599999999973,304 days 12:00:00
330,60,1.7283185731844057,90,41,supertrend,0,0,0,1,0,0,0,0.1,10,0,4898,26.062000000000292,0.5549203756635361,-3.2550999999999783,196 days 00:45:00
331,28,2.1907307080555154,53,32,supertrend,0,0,0,1,0,0,0,0.1,10,0,4308,32.131000000000114,0.5392293407613742,-8.104199999999993,703 days 21:45:00
332,35,2.028201692952707,12,7,supertrend,0,0,0,1,0,0,0,0.1,10,0,4575,-31.41299999999977,0.38775956284153007,-36.5710999999998,1094 days 13:15:00
333,48,2.5119777837204373,43,16,supertrend,0,0,0,1,0,0,0,0.1,10,0,3703,-13.501000000000126,0.4617877396705374,-25.014500000000094,753 days 08:15:00
