no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
614,26,1.4556257333959808,55,44,supertrend,0,0,0,1,300,500,200,0.1,10,0,5786,-12681.0,0.5283442792948496
615,85,1.9851620494778628,67,4,supertrend,0,0,0,1,50,350,100,0.1,10,0,4198,-1421.0,0.2248689852310624
616,91,1.8289161997165562,80,33,supertrend,0,0,0,1,100,350,150,0.1,10,0,5178,-187.0,0.41039011201236
617,79,3.039466599077381,86,16,supertrend,0,0,0,1,200,300,200,0.1,10,0,2659,136.0,0.4166980067694622
618,78,1.3713676776319073,80,35,supertrend,0,0,0,1,150,400,150,0.1,10,0,6500,8151.0,0.4867692307692308
619,26,3.168946724283125,51,39,supertrend,0,0,0,1,350,350,150,0.1,10,0,2755,-24399.0,0.4885662431941924
620,54,1.8626945771549275,88,10,supertrend,0,0,0,1,400,250,150,0.1,10,0,5312,28375.0,0.4585843373493976
621,69,0.6906468613989766,89,31,supertrend,0,0,0,1,200,50,250,0.1,10,0,10106,-13271.0,0.513556303186226
622,12,2.7382903302800248,54,14,supertrend,0,0,0,1,500,300,50,0.1,10,0,2852,-22332.0,0.4158485273492286
623,22,1.7158453796349697,15,43,supertrend,0,0,0,1,150,350,100,0.1,10,0,5248,-319.0,0.48323170731707316
624,66,0.7642751783192917,53,14,supertrend,0,0,0,1,50,50,50,0.1,10,0,14219,-11153.0,0.3977072930585836
625,87,1.490277183388693,59,29,supertrend,0,0,0,1,250,50,150,0.1,10,0,6548,-5295.0,0.5048869883934025
626,94,0.6708480193883425,58,16,supertrend,0,0,0,1,350,200,150,0.1,10,0,14583,-25336.0,0.5218404992114105
627,91,2.9810074285250225,50,47,supertrend,0,0,0,1,500,250,100,0.1,10,0,2778,-9985.0,0.5158387329013678
628,26,0.8498562293318525,21,20,supertrend,0,0,0,1,50,150,50,0.1,10,0,11679,-4590.0,0.37075092045551844
629,98,1.087480639227636,68,41,supertrend,0,0,0,1,100,250,200,0.1,10,0,6878,7667.0,0.4463506833381797
630,59,3.1736571219431067,12,27,supertrend,0,0,0,1,300,350,200,0.1,10,0,2663,-58.0,0.4720240330454375
631,37,0.5591350013458968,95,36,supertrend,0,0,0,1,150,50,250,0.1,10,0,10084,-10063.0,0.5083300277667592
632,84,3.3267151380104996,29,33,supertrend,0,0,0,1,500,150,200,0.1,10,0,2492,-6532.0,0.49759229534510435
633,88,3.2287661530879723,83,9,supertrend,0,0,0,1,500,300,200,0.1,10,0,2247,3711.0,0.3907432131731197
634,33,2.486523957026298,27,13,supertrend,0,0,0,1,300,400,150,0.1,10,0,3506,-1471.0,0.4329720479178551
635,28,0.6789367912911732,25,11,supertrend,0,0,0,1,400,100,100,0.1,10,0,17073,-23158.0,0.5079365079365079
636,48,1.4660698697159926,83,47,supertrend,0,0,0,1,450,100,100,0.1,10,0,5422,-16210.0,0.5232386573220213
637,52,3.4484623926698794,86,23,supertrend,0,0,0,1,100,300,100,0.1,10,0,2239,-10233.0,0.3072800357302367
638,95,1.5089479794494731,59,26,supertrend,0,0,0,1,300,300,150,0.1,10,0,6618,5959.0,0.5240253853127833
639,30,0.8475521152444143,19,47,supertrend,0,0,0,1,500,450,250,0.1,10,0,7318,-26866.0,0.5382618201694452
640,67,1.7213613020404799,45,48,supertrend,0,0,0,1,100,350,50,0.1,10,0,4726,-7566.0,0.4054168429961913
641,40,1.448802576677363,46,7,supertrend,0,0,0,1,300,100,50,0.1,10,0,7114,23170.0,0.4593758785493393
642,13,2.6677914466630805,38,41,supertrend,0,0,0,1,250,50,200,0.1,10,0,3522,-5967.0,0.4906303236797274
643,17,1.3462095418885094,15,47,supertrend,0,0,0,1,250,100,100,0.1,10,0,5944,-4440.0,0.5205248990578735
644,68,3.188430824368652,29,39,supertrend,0,0,0,1,200,350,250,0.1,10,0,2666,-6243.0,0.4527381845461365
645,25,1.6695131156108336,21,27,supertrend,0,0,0,1,50,100,50,0.1,10,0,6210,5673.0,0.33172302737520126
646,25,1.4415372430329099,22,50,supertrend,0,0,0,1,50,450,100,0.1,10,0,5464,8804.0,0.32265739385065884
647,78,2.4133015624858523,83,49,supertrend,0,0,0,1,500,350,150,0.1,10,0,3511,-26602.0,0.5240672173170037
648,98,0.5578645863383708,23,48,supertrend,0,0,0,1,400,400,150,0.1,10,0,8354,-15960.0,0.550275317213311
649,16,3.3806207760891653,10,7,supertrend,0,0,0,1,150,150,200,0.1,10,0,1955,2755.0,0.3739130434782609
650,46,3.3649504013956433,66,24,supertrend,0,0,0,1,450,450,50,0.1,10,0,2359,-163.0,0.4633319203052141
651,79,1.5619690603737024,74,15,supertrend,0,0,0,1,50,100,200,0.1,10,0,7084,439.0,0.3246753246753247
652,75,2.2703435980131856,10,19,supertrend,0,0,0,1,200,400,200,0.1,10,0,4296,9707.0,0.46624767225325886
653,18,0.7296156727749878,96,25,supertrend,0,0,0,1,450,300,150,0.1,10,0,11487,-17312.0,0.528684599982589
654,59,2.1463207024794837,50,22,supertrend,0,0,0,1,200,250,200,0.1,10,0,4676,4180.0,0.48545765611633873
655,58,2.6990617321094557,35,39,supertrend,0,0,0,1,450,150,250,0.1,10,0,3306,-13600.0,0.5139140955837871
656,95,2.8479960204512693,65,24,supertrend,0,0,0,1,250,300,150,0.1,10,0,3059,9667.0,0.4753187316116378
657,61,1.5009664957726139,21,13,supertrend,0,0,0,1,100,400,200,0.1,10,0,7459,7160.0,0.4216382893149216
658,43,2.560507407879996,48,23,supertrend,0,0,0,1,300,100,200,0.1,10,0,3680,1113.0,0.5103260869565217
659,96,1.326544227209292,71,4,supertrend,0,0,0,1,500,100,200,0.1,10,0,6710,-2314.0,0.40625931445603575
660,15,2.9536288297531796,29,42,supertrend,0,0,0,1,200,400,250,0.1,10,0,3066,-15215.0,0.47162426614481406
661,15,3.2212622796249164,54,23,supertrend,0,0,0,1,150,50,150,0.1,10,0,2520,-11158.0,0.444047619047619
662,31,0.5559004334108963,65,38,supertrend,0,0,0,1,450,450,250,0.1,10,0,9788,-9087.0,0.5479158152840212
663,80,1.717010462280494,55,13,supertrend,0,0,0,1,300,350,50,0.1,10,0,6274,-784.0,0.4716289448517692
664,87,3.3036722596313233,48,29,supertrend,0,0,0,1,100,250,100,0.1,10,0,2483,549.0,0.33266210229561016
665,35,0.8642730318244605,35,4,supertrend,0,0,0,1,300,150,50,0.1,10,0,11632,6857.0,0.4031980742778542
666,37,1.873767104388591,22,30,supertrend,0,0,0,1,200,50,50,0.1,10,0,5312,-5396.0,0.49623493975903615
667,72,0.9591582815311699,77,26,supertrend,0,0,0,1,300,50,250,0.1,10,0,9439,-19132.0,0.5090581629409895
668,46,2.024367072642045,87,50,supertrend,0,0,0,1,250,200,200,0.1,10,0,4106,-25294.0,0.515830491962981
669,32,3.4433092193541412,35,18,supertrend,0,0,0,1,400,350,50,0.1,10,0,2182,-13194.0,0.43583868010999083
670,90,3.284073681722379,38,8,supertrend,0,0,0,1,100,250,250,0.1,10,0,2201,-2102.0,0.27623807360290775
671,35,1.0490056004989943,10,10,supertrend,0,0,0,1,100,400,250,0.1,10,0,11630,-6898.0,0.4426483233018057
672,100,1.3657169809269838,63,13,supertrend,0,0,0,1,200,50,200,0.1,10,0,8345,-3304.0,0.49706411024565605
673,11,3.3181203881235573,48,31,supertrend,0,0,0,1,350,450,250,0.1,10,0,2645,-22206.0,0.4669187145557656
674,30,2.2851979357032173,32,29,supertrend,0,0,0,1,400,100,250,0.1,10,0,4314,-13696.0,0.5108947612424664
675,39,3.418196848084019,13,17,supertrend,0,0,0,1,150,50,50,0.1,10,0,2177,-5019.0,0.44281120808451996
676,24,1.0611177868670225,83,11,supertrend,0,0,0,1,450,500,250,0.1,10,0,11537,-20176.0,0.49406258126029295
677,54,2.3357333638394873,51,42,supertrend,0,0,0,1,450,350,50,0.1,10,0,3803,-16983.0,0.5237970023665527
678,69,2.9493539411550778,44,45,supertrend,0,0,0,1,450,200,50,0.1,10,0,2886,-17504.0,0.5038115038115039
679,24,2.126593597590028,69,45,supertrend,0,0,0,1,150,250,200,0.1,10,0,4230,-3111.0,0.4706855791962175
680,56,2.96834744882284,45,19,supertrend,0,0,0,1,450,50,250,0.1,10,0,2883,-3649.0,0.4980922650017343
681,14,0.7643490227895193,99,11,supertrend,0,0,0,1,100,400,150,0.1,10,0,15933,8352.0,0.4849683047762505
682,60,3.24608595972757,13,35,supertrend,0,0,0,1,350,50,200,0.1,10,0,2606,9226.0,0.5172678434382195
683,90,3.1360277115514874,66,38,supertrend,0,0,0,1,350,150,200,0.1,10,0,2688,-13148.0,0.5048363095238095
684,78,1.5620015628197983,12,18,supertrend,0,0,0,1,200,200,100,0.1,10,0,6968,14443.0,0.49885189437428246
685,90,0.9700510850801966,49,32,supertrend,0,0,0,1,150,250,50,0.1,10,0,8441,-5202.0,0.4998222959365004
686,94,2.824096859458627,71,42,supertrend,0,0,0,1,400,300,150,0.1,10,0,3047,-13610.0,0.5116508040695766
687,89,2.633045361783033,65,4,supertrend,0,0,0,1,150,500,50,0.1,10,0,2913,21922.0,0.3453484380363886
688,33,1.1044503044748877,57,33,supertrend,0,0,0,1,200,300,150,0.1,10,0,7823,-6393.0,0.5129745621884187
689,47,2.5524856737832113,43,19,supertrend,0,0,0,1,100,350,50,0.1,10,0,3650,17946.0,0.37397260273972605
690,48,1.616100930355457,88,24,supertrend,0,0,0,1,350,350,150,0.1,10,0,6422,-5649.0,0.5140143257552164
691,14,2.2729823299963807,91,35,supertrend,0,0,0,1,350,200,150,0.1,10,0,4348,-13012.0,0.5209291628334867
692,21,2.013016783187976,83,48,supertrend,0,0,0,1,400,450,200,0.1,10,0,4372,-25943.0,0.5281335773101555
693,74,0.6934547510150983,58,15,supertrend,0,0,0,1,200,300,50,0.1,10,0,14715,-13822.0,0.5177709819911654
694,37,1.2166225841605112,92,7,supertrend,0,0,0,1,400,250,50,0.1,10,0,9196,17325.0,0.44671596346237497
695,82,2.8802839655319445,45,9,supertrend,0,0,0,1,400,100,150,0.1,10,0,2683,-917.0,0.4532240029817369
696,41,1.392965506513399,60,12,supertrend,0,0,0,1,350,400,50,0.1,10,0,8294,12667.0,0.48697853870267666
697,61,0.5648341515004681,84,23,supertrend,0,0,0,1,250,400,50,0.1,10,0,13167,-11839.0,0.5317080580238475
698,91,2.79793767840722,46,32,supertrend,0,0,0,1,400,50,100,0.1,10,0,3157,-1081.0,0.5080772885650935
699,16,1.4407816459338814,21,47,supertrend,0,0,0,1,500,450,250,0.1,10,0,5716,-10978.0,0.54111266620014
700,89,1.080325617799319,85,38,supertrend,0,0,0,1,100,250,100,0.1,10,0,7220,2263.0,0.4455678670360111
701,20,2.8337521539322164,52,14,supertrend,0,0,0,1,450,400,150,0.1,10,0,2832,-13383.0,0.422316384180791
702,32,0.9741358348941728,86,22,supertrend,0,0,0,1,450,350,200,0.1,10,0,10195,2888.0,0.5343795978420794
703,91,0.6337733198452727,13,27,supertrend,0,0,0,1,200,200,150,0.1,10,0,11344,-9776.0,0.5319992947813822
704,14,0.6063345055180115,24,39,supertrend,0,0,0,1,150,350,50,0.1,10,0,9386,-15106.0,0.5111868740677605
705,66,2.038110752448776,23,48,supertrend,0,0,0,1,400,100,250,0.1,10,0,4116,-18554.0,0.5228377065111759
706,34,2.9311781211036396,39,28,supertrend,0,0,0,1,150,250,200,0.1,10,0,3031,-232.0,0.4259320356318047
707,16,0.899434920023591,78,48,supertrend,0,0,0,1,400,450,50,0.1,10,0,7088,-11136.0,0.5454288939051919
708,61,1.5779212345244669,77,33,supertrend,0,0,0,1,500,150,200,0.1,10,0,5970,-7737.0,0.5278056951423785
709,20,1.896746484388689,100,25,supertrend,0,0,0,1,350,400,200,0.1,10,0,5586,-14676.0,0.5136054421768708
710,88,2.4167679234999224,61,13,supertrend,0,0,0,1,450,150,100,0.1,10,0,3720,891.0,0.46586021505376346
711,83,3.2120019864492027,82,32,supertrend,0,0,0,1,300,200,100,0.1,10,0,2613,-6347.0,0.4837351703023345
712,97,2.027384526027899,97,14,supertrend,0,0,0,1,300,250,200,0.1,10,0,4902,-9517.0,0.4663402692778458
713,67,2.631855435267429,87,15,supertrend,0,0,0,1,200,150,100,0.1,10,0,3327,5987.0,0.454463480613165
714,98,0.5529621921027599,74,40,supertrend,0,0,0,1,200,500,100,0.1,10,0,9362,-13698.0,0.532258064516129
715,23,2.369264583245444,99,11,supertrend,0,0,0,1,300,350,250,0.1,10,0,3650,-9196.0,0.42246575342465753
716,84,2.8098693037652422,45,26,supertrend,0,0,0,1,350,200,100,0.1,10,0,3161,-5761.0,0.4909838658652325
717,69,2.9562399017143854,16,44,supertrend,0,0,0,1,450,200,200,0.1,10,0,2884,-13682.0,0.5083217753120666
718,77,1.5648579047527065,48,30,supertrend,0,0,0,1,350,150,50,0.1,10,0,6180,-3097.0,0.5189320388349514
719,69,0.9217955407889131,55,46,supertrend,0,0,0,1,250,300,100,0.1,10,0,7046,-15238.0,0.5251206358217428
720,24,2.909347826343925,62,22,supertrend,0,0,0,1,150,300,250,0.1,10,0,2998,-297.0,0.409606404269513
721,25,3.2067601341104868,18,40,supertrend,0,0,0,1,400,450,50,0.1,10,0,2723,-6162.0,0.4987146529562982
722,24,2.564760464089197,35,30,supertrend,0,0,0,1,450,100,150,0.1,10,0,3730,-13430.0,0.500804289544236
723,92,3.1913300032712835,78,21,supertrend,0,0,0,1,100,150,200,0.1,10,0,2527,3233.0,0.36683814800158293
724,32,1.3476079579565239,46,19,supertrend,0,0,0,1,350,400,150,0.1,10,0,8223,5347.0,0.5170862215736349
725,25,2.1842632753442874,16,8,supertrend,0,0,0,1,100,400,200,0.1,10,0,3970,-7745.0,0.3350125944584383
726,61,2.7073181606562744,40,32,supertrend,0,0,0,1,450,100,100,0.1,10,0,3367,-3923.0,0.5099495099495099
727,11,0.9559170199028731,92,42,supertrend,0,0,0,1,250,100,150,0.1,10,0,7442,-1816.0,0.5310400429991937
728,30,0.8270369015288336,45,17,supertrend,0,0,0,1,350,500,50,0.1,10,0,12679,-19615.0,0.520072560927518
729,69,2.7278359380634982,22,34,supertrend,0,0,0,1,500,300,50,0.1,10,0,3283,-18814.0,0.5016752969844654
730,80,2.488639855760945,89,48,supertrend,0,0,0,1,100,350,100,0.1,10,0,3425,-8998.0,0.36846715328467156
731,20,3.4181368616515626,39,29,supertrend,0,0,0,1,500,100,100,0.1,10,0,2408,-8126.0,0.4883720930232558
732,68,3.045572225303138,86,22,supertrend,0,0,0,1,150,250,50,0.1,10,0,2765,5668.0,0.4
733,93,3.3006205535987627,50,16,supertrend,0,0,0,1,150,150,200,0.1,10,0,2277,-11786.0,0.3956960913482653
734,29,0.7182966405123402,47,18,supertrend,0,0,0,1,450,400,50,0.1,10,0,13547,-10649.0,0.5270539602864103
735,99,2.697290466127212,33,48,supertrend,0,0,0,1,200,450,250,0.1,10,0,3092,-18656.0,0.46086675291073737
736,66,3.383248598969456,44,12,supertrend,0,0,0,1,500,200,150,0.1,10,0,2151,-1835.0,0.4235239423523942
737,88,1.182239259918756,82,18,supertrend,0,0,0,1,350,400,250,0.1,10,0,9261,-241.0,0.5141993305258611
738,84,1.3786920561781535,77,19,supertrend,0,0,0,1,300,200,150,0.1,10,0,7863,5415.0,0.5148162279028361
739,94,3.0867842535182186,72,15,supertrend,0,0,0,1,150,300,150,0.1,10,0,2531,-4032.0,0.36388779138680366
740,42,0.6673439817152836,27,38,supertrend,0,0,0,1,350,450,50,0.1,10,0,9096,-9243.0,0.5392480211081794
741,13,1.6614805361393168,88,42,supertrend,0,0,0,1,50,300,200,0.1,10,0,5494,3971.0,0.3208955223880597
742,16,0.7229072206930899,75,35,supertrend,0,0,0,1,200,400,50,0.1,10,0,9396,-9755.0,0.529906343124734
743,64,1.5545287570911377,99,31,supertrend,0,0,0,1,150,300,150,0.1,10,0,6200,1687.0,0.47935483870967743
744,30,1.673597364231322,50,4,supertrend,0,0,0,1,500,300,50,0.1,10,0,5088,8385.0,0.3806996855345912
745,84,0.9810024119664192,75,30,supertrend,0,0,0,1,300,500,100,0.1,10,0,8676,-10239.0,0.5299677270631628
746,35,0.6172196987451904,29,34,supertrend,0,0,0,1,200,400,200,0.1,10,0,10066,-13311.0,0.5344724816212995
747,37,1.5330703228201445,82,6,supertrend,0,0,0,1,250,450,150,0.1,10,0,6264,-999.0,0.40836526181353766
748,13,3.1461093829725906,44,42,supertrend,0,0,0,1,500,250,100,0.1,10,0,2896,-23295.0,0.5107044198895028
749,12,3.4898759155476817,11,13,supertrend,0,0,0,1,100,250,50,0.1,10,0,1821,-6340.0,0.26908292147171886
750,28,1.3800328175847094,68,23,supertrend,0,0,0,1,350,450,100,0.1,10,0,7707,-7402.0,0.5171921629687297
751,10,2.3946451770498496,29,22,supertrend,0,0,0,1,150,200,150,0.1,10,0,4184,-23174.0,0.43833652007648183
752,43,3.1791178991084976,86,50,supertrend,0,0,0,1,350,400,50,0.1,10,0,2638,-23563.0,0.5015163002274451
753,26,3.2062707933308605,84,28,supertrend,0,0,0,1,150,100,150,0.1,10,0,2647,-11906.0,0.4359652436720816
754,49,0.5222327624091688,91,39,supertrend,0,0,0,1,150,350,150,0.1,10,0,9768,-16451.0,0.5148443898443898
755,20,1.5853648820043946,89,50,supertrend,0,0,0,1,500,100,250,0.1,10,0,5194,-25134.0,0.5148247978436657
756,38,2.310073173414743,98,25,supertrend,0,0,0,1,400,200,150,0.1,10,0,4256,-1501.0,0.511983082706767
757,92,2.2818034538279086,96,46,supertrend,0,0,0,1,350,450,250,0.1,10,0,3739,-20192.0,0.5244717838994384
758,84,1.9731504353941811,59,5,supertrend,0,0,0,1,150,200,150,0.1,10,0,4278,13823.0,0.38288920056100983
759,70,2.406838978890834,76,12,supertrend,0,0,0,1,400,100,50,0.1,10,0,3697,5614.0,0.4790370570733027
760,15,0.7236815638677672,53,50,supertrend,0,0,0,1,250,450,250,0.1,10,0,7574,-18182.0,0.5356482703987325
761,87,1.0833225078870625,68,27,supertrend,0,0,0,1,250,250,200,0.1,10,0,8622,-20178.0,0.519601020644862
762,50,1.8793236246056981,27,17,supertrend,0,0,0,1,50,350,250,0.1,10,0,5656,1502.0,0.28465346534653463
763,16,1.5102392215202316,58,26,supertrend,0,0,0,1,250,450,200,0.1,10,0,7084,-211.0,0.5213156408808582
764,38,2.3367490324619276,70,15,supertrend,0,0,0,1,350,150,100,0.1,10,0,4024,3889.0,0.4753976143141153
765,85,0.7522149436073687,53,18,supertrend,0,0,0,1,350,500,50,0.1,10,0,12899,-18607.0,0.5227537018373517
766,93,0.5582796623428342,11,48,supertrend,0,0,0,1,300,350,250,0.1,10,0,8356,-9064.0,0.5471517472474868
767,50,2.199959212646002,45,38,supertrend,0,0,0,1,100,250,150,0.1,10,0,4146,-10568.0,0.3921852387843705
768,83,2.7572254678005286,85,7,supertrend,0,0,0,1,150,350,100,0.1,10,0,2757,10048.0,0.3402248821182445
769,68,2.6573990135419363,40,16,supertrend,0,0,0,1,150,350,150,0.1,10,0,3299,5259.0,0.4001212488632919
770,77,1.939169701277594,98,48,supertrend,0,0,0,1,300,350,200,0.1,10,0,4290,-23738.0,0.5160839160839161
771,74,1.3254540584381242,45,40,supertrend,0,0,0,1,200,100,50,0.1,10,0,6230,-1859.0,0.5149277688603532
772,60,2.752066086374851,41,12,supertrend,0,0,0,1,500,400,200,0.1,10,0,2979,6723.0,0.414568647197046
773,97,1.3804672104382258,79,4,supertrend,0,0,0,1,300,150,50,0.1,10,0,6362,10037.0,0.3898145237346746
774,97,0.9378017764797607,99,34,supertrend,0,0,0,1,100,400,200,0.1,10,0,8284,2205.0,0.4549734427812651
775,96,1.5246469153190012,39,44,supertrend,0,0,0,1,450,450,250,0.1,10,0,5346,-17351.0,0.5271230826786383
776,13,2.0428570382295037,56,42,supertrend,0,0,0,1,200,500,250,0.1,10,0,4640,-13390.0,0.5019396551724138
777,82,2.029502990494219,93,13,supertrend,0,0,0,1,250,200,200,0.1,10,0,4942,5278.0,0.4688385269121813
778,38,2.170810126557243,96,19,supertrend,0,0,0,1,400,450,100,0.1,10,0,4628,4918.0,0.49200518582541053
779,96,1.730025299378801,45,21,supertrend,0,0,0,1,150,200,100,0.1,10,0,6058,-2380.0,0.46748101683724
780,97,2.689978400895317,63,8,supertrend,0,0,0,1,450,200,250,0.1,10,0,2855,10810.0,0.4080560420315236
781,14,2.011295059004554,37,7,supertrend,0,0,0,1,400,100,250,0.1,10,0,4166,1934.0,0.4457513202112338
782,26,2.0352147492336603,100,29,supertrend,0,0,0,1,250,250,200,0.1,10,0,4940,-11044.0,0.5085020242914979
783,59,1.4502901268627912,11,33,supertrend,0,0,0,1,250,500,200,0.1,10,0,6398,-1450.0,0.5187558612066271
784,68,0.5555363236846047,39,26,supertrend,0,0,0,1,300,350,100,0.1,10,0,12241,-15854.0,0.5370476268278735
785,30,1.9613482658363437,65,18,supertrend,0,0,0,1,150,250,200,0.1,10,0,5398,-262.0,0.45961467210077805
786,49,0.9683253975649402,100,15,supertrend,0,0,0,1,500,200,200,0.1,10,0,11631,-9279.0,0.5162926661508039
787,40,3.491398463182171,15,48,supertrend,0,0,0,1,100,150,250,0.1,10,0,2370,-2522.0,0.3755274261603376
788,91,1.441796607202496,51,8,supertrend,0,0,0,1,400,150,200,0.1,10,0,7396,7808.0,0.4472687939426717
789,79,1.3035852327356405,11,14,supertrend,0,0,0,1,50,100,50,0.1,10,0,8811,6997.0,0.34127794801952105
790,49,2.1217565699449334,90,13,supertrend,0,0,0,1,450,100,50,0.1,10,0,4602,13506.0,0.4930465015210778
791,24,0.6795399603528989,89,32,supertrend,0,0,0,1,450,400,200,0.1,10,0,10182,-17113.0,0.538990375171872
792,44,2.5520531494053738,85,34,supertrend,0,0,0,1,150,350,100,0.1,10,0,3606,-15556.0,0.4265113699389906
793,88,3.2380808709453177,72,9,supertrend,0,0,0,1,450,150,250,0.1,10,0,2235,-2041.0,0.425503355704698
794,12,0.8591132087141619,43,21,supertrend,0,0,0,1,150,300,150,0.1,10,0,11647,-11526.0,0.5081136773418048
795,56,3.290935880217651,69,16,supertrend,0,0,0,1,200,300,50,0.1,10,0,2311,5217.0,0.40025962786672437
796,68,0.6354595834814099,49,25,supertrend,0,0,0,1,300,400,100,0.1,10,0,11871,-15151.0,0.5332322466515037
797,40,2.727390878835256,93,17,supertrend,0,0,0,1,300,50,200,0.1,10,0,3178,-3710.0,0.4918187539332914
798,38,2.8454040929701914,92,49,supertrend,0,0,0,1,450,500,150,0.1,10,0,3020,-10733.0,0.5125827814569537
799,72,3.312632076090066,41,18,supertrend,0,0,0,1,350,450,50,0.1,10,0,2349,-1077.0,0.426990208599404
800,16,3.3438677127107477,36,21,supertrend,0,0,0,1,50,400,150,0.1,10,0,2268,-2748.0,0.20502645502645503
801,68,2.6471784538367826,50,46,supertrend,0,0,0,1,350,450,200,0.1,10,0,3262,-11779.0,0.5147148988350705
802,60,2.78258029761855,45,40,supertrend,0,0,0,1,500,350,150,0.1,10,0,3176,-10262.0,0.5103904282115869
803,83,3.4264537135203286,85,43,supertrend,0,0,0,1,100,450,100,0.1,10,0,2390,4886.0,0.3384937238493724
804,72,3.16424073509621,26,42,supertrend,0,0,0,1,400,50,250,0.1,10,0,2656,289.0,0.5154367469879518
805,33,3.4775860515336525,43,15,supertrend,0,0,0,1,300,50,50,0.1,10,0,2074,-12320.0,0.47058823529411764
806,22,3.39287951069704,72,32,supertrend,0,0,0,1,300,300,150,0.1,10,0,2510,-8761.0,0.4693227091633466
807,84,0.8291331535349471,81,17,supertrend,0,0,0,1,450,100,100,0.1,10,0,12449,-25885.0,0.5132139127640775
808,26,3.3214824870695114,61,36,supertrend,0,0,0,1,150,50,200,0.1,10,0,2605,2659.0,0.46103646833013434
809,35,1.1589725594348679,94,41,supertrend,0,0,0,1,500,450,50,0.1,10,0,6756,-11723.0,0.5373001776198935
810,44,2.2892095520875753,87,37,supertrend,0,0,0,1,200,250,50,0.1,10,0,4052,-23676.0,0.4827245804540967
811,41,2.9936896223143594,20,16,supertrend,0,0,0,1,450,450,50,0.1,10,0,2677,-5302.0,0.4333208815838625
812,53,1.2102888547355861,89,49,supertrend,0,0,0,1,150,200,150,0.1,10,0,5978,-7664.0,0.4918032786885246
813,13,3.4919825676525513,35,43,supertrend,0,0,0,1,150,500,250,0.1,10,0,2496,-2079.0,0.4130608974358974
814,33,2.2095190402695315,19,20,supertrend,0,0,0,1,100,100,50,0.1,10,0,4550,-784.0,0.41714285714285715
815,82,1.6908749197075699,98,41,supertrend,0,0,0,1,500,400,200,0.1,10,0,5152,-13367.0,0.531832298136646
816,69,3.122116834616307,99,17,supertrend,0,0,0,1,450,150,100,0.1,10,0,2557,-4349.0,0.4692999608916699
817,94,0.6753442892904644,92,24,supertrend,0,0,0,1,200,400,250,0.1,10,0,11793,-3316.0,0.5242940727550242
818,16,1.4571534724971982,75,41,supertrend,0,0,0,1,250,200,250,0.1,10,0,6066,-3109.0,0.524398285525882
819,78,3.3453987487104526,81,45,supertrend,0,0,0,1,150,200,100,0.1,10,0,2454,-485.0,0.4254278728606357
820,74,1.8246852576350254,48,4,supertrend,0,0,0,1,150,100,50,0.1,10,0,4630,2966.0,0.39438444924406046
821,54,2.5344815033052743,82,39,supertrend,0,0,0,1,100,250,200,0.1,10,0,3546,-2020.0,0.38071065989847713
822,59,2.720122413983576,50,40,supertrend,0,0,0,1,350,250,100,0.1,10,0,3270,-5987.0,0.5165137614678899
823,70,2.432187392396953,56,24,supertrend,0,0,0,1,150,150,100,0.1,10,0,3908,7184.0,0.4662231320368475
824,88,2.752194832923088,77,29,supertrend,0,0,0,1,450,350,150,0.1,10,0,3251,-9505.0,0.49584743155952016
825,20,1.9033330689642496,66,34,supertrend,0,0,0,1,150,450,50,0.1,10,0,5230,-1855.0,0.47151051625239004
826,48,2.3015906819281504,39,40,supertrend,0,0,0,1,250,250,50,0.1,10,0,3942,-18007.0,0.5068493150684932
827,90,2.335915158285591,28,50,supertrend,0,0,0,1,500,500,150,0.1,10,0,3587,-6857.0,0.5413994981879008
828,24,1.6796696351074862,44,45,supertrend,0,0,0,1,150,450,200,0.1,10,0,5200,-7141.0,0.4825
829,55,0.9677935852569574,19,30,supertrend,0,0,0,1,450,350,200,0.1,10,0,8816,-3926.0,0.5361842105263158
830,39,3.2540324794584583,30,50,supertrend,0,0,0,1,350,450,250,0.1,10,0,2576,-17585.0,0.49728260869565216
831,13,3.2321962088287064,50,19,supertrend,0,0,0,1,400,250,150,0.1,10,0,2312,-5594.0,0.43858131487889274
832,53,0.8343796405293318,86,31,supertrend,0,0,0,1,250,350,50,0.1,10,0,9345,-18516.0,0.5265917602996255
833,36,0.9693260589457765,91,47,supertrend,0,0,0,1,350,150,250,0.1,10,0,6886,-9549.0,0.5334011036886436
834,22,0.8600207784078406,21,26,supertrend,0,0,0,1,400,400,200,0.1,10,0,10316,-14445.0,0.5307289647150059
835,99,3.257189341077427,13,36,supertrend,0,0,0,1,250,100,150,0.1,10,0,2534,-11104.0,0.48579321231254935
836,68,1.2221074833745904,17,48,supertrend,0,0,0,1,400,300,100,0.1,10,0,5968,-34443.0,0.5318364611260054
837,42,2.0538636096015144,59,5,supertrend,0,0,0,1,400,450,100,0.1,10,0,3998,5916.0,0.3944472236118059
838,65,0.5541442466131804,89,45,supertrend,0,0,0,1,400,250,150,0.1,10,0,8746,-6943.0,0.553052824148182
839,86,1.2970208077267698,10,9,supertrend,0,0,0,1,350,350,50,0.1,10,0,8782,2913.0,0.45957640628558416
