no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
1307,89,1.31926413039055,42,41,supertrend,0,0,0,1,100,400,250,0.1,10,0,603,1831.0,0.4079601990049751
1308,100,1.9273364974396885,27,9,supertrend,0,0,0,1,50,350,250,0.1,10,0,457,4268.0,0.25601750547045954
1309,14,1.7509737746133553,12,19,supertrend,0,0,0,1,400,50,200,0.1,10,0,617,-6150.0,0.4651539708265802
1310,86,1.844908514692749,64,6,supertrend,0,0,0,1,300,150,250,0.1,10,0,459,-2110.0,0.3899782135076253
1311,39,2.015162408040848,43,39,supertrend,0,0,0,1,100,400,100,0.1,10,0,445,-2224.0,0.3775280898876405
1312,81,2.6107283810731534,14,16,supertrend,0,0,0,1,250,250,100,0.1,10,0,320,-234.0,0.425
1313,53,1.6895876650974995,89,44,supertrend,0,0,0,1,100,450,100,0.1,10,0,507,5957.0,0.4161735700197239
1314,73,1.090685342430843,81,32,supertrend,0,0,0,1,100,200,100,0.1,10,0,763,2491.0,0.436435124508519
1315,46,0.871436328343691,97,17,supertrend,0,0,0,1,500,500,50,0.1,10,0,1163,-1723.0,0.5262252794496991
1316,42,0.8331240373551636,12,6,supertrend,0,0,0,1,50,150,150,0.1,10,0,1440,4747.0,0.3416666666666667
1317,30,3.3402379019345183,62,37,supertrend,0,0,0,1,200,50,250,0.1,10,0,252,-3119.0,0.4722222222222222
1318,55,1.2929522534697397,42,9,supertrend,0,0,0,1,400,450,100,0.1,10,0,859,7228.0,0.4586728754365541
1319,33,2.4237107815900343,88,8,supertrend,0,0,0,1,300,150,50,0.1,10,0,322,743.0,0.4192546583850932
1320,53,2.7608036841735375,61,36,supertrend,0,0,0,1,300,300,150,0.1,10,0,317,307.0,0.48264984227129337
1321,10,2.7887854704985373,60,45,supertrend,0,0,0,1,200,300,150,0.1,10,0,325,-4823.0,0.4430769230769231
1322,38,0.852496827723481,47,19,supertrend,0,0,0,1,50,400,150,0.1,10,0,1149,1830.0,0.3463881636205396
1323,85,1.013326743718931,48,38,supertrend,0,0,0,1,350,300,150,0.1,10,0,733,-342.0,0.5320600272851296
1324,66,2.3855434241936226,40,23,supertrend,0,0,0,1,400,450,250,0.1,10,0,385,9798.0,0.4987012987012987
1325,50,2.532357525134243,27,49,supertrend,0,0,0,1,200,350,250,0.1,10,0,329,-3812.0,0.44680851063829785
1326,16,1.65858932274883,63,8,supertrend,0,0,0,1,300,300,250,0.1,10,0,601,-316.0,0.4276206322795341
1327,36,0.9431860563798676,17,27,supertrend,0,0,0,1,450,300,150,0.1,10,0,922,-1950.0,0.5195227765726681
1328,90,2.6381758011670593,16,5,supertrend,0,0,0,1,150,100,50,0.1,10,0,280,-1861.0,0.35714285714285715
1329,36,3.2186120509973195,75,48,supertrend,0,0,0,1,200,200,50,0.1,10,0,257,-2656.0,0.43190661478599224
1330,72,0.515186886265108,43,30,supertrend,0,0,0,1,200,250,200,0.1,10,0,1133,1420.0,0.5401588702559577
1331,60,2.135914590981048,93,32,supertrend,0,0,0,1,450,350,250,0.1,10,0,433,-1790.0,0.5057736720554272
1332,82,0.7486202377707838,43,13,supertrend,0,0,0,1,100,100,150,0.1,10,0,1453,3402.0,0.47075017205781144
1333,48,2.9318796827118216,11,43,supertrend,0,0,0,1,250,100,100,0.1,10,0,281,385.0,0.505338078291815
1334,29,2.9056858864783064,34,23,supertrend,0,0,0,1,150,500,250,0.1,10,0,287,4131.0,0.42160278745644597
1335,68,2.411370838799061,13,11,supertrend,0,0,0,1,450,50,250,0.1,10,0,340,-2631.0,0.4823529411764706
1336,93,1.8869584144259903,21,47,supertrend,0,0,0,1,300,300,100,0.1,10,0,433,-5255.0,0.45958429561200925
1337,44,0.6400973973288686,56,8,supertrend,0,0,0,1,250,400,100,0.1,10,0,1891,284.0,0.4986779481755685
1338,69,2.8303176764300604,15,14,supertrend,0,0,0,1,350,100,50,0.1,10,0,266,1079.0,0.46616541353383456
1339,31,3.2806390230463043,46,47,supertrend,0,0,0,1,400,50,250,0.1,10,0,253,-2757.0,0.4782608695652174
1340,15,1.5023841075841116,33,27,supertrend,0,0,0,1,150,50,150,0.1,10,0,685,-1079.0,0.4846715328467153
1341,71,2.490612841943297,59,30,supertrend,0,0,0,1,200,350,150,0.1,10,0,367,1318.0,0.4659400544959128
1342,87,3.3563616391473596,78,29,supertrend,0,0,0,1,250,450,150,0.1,10,0,218,-1516.0,0.41284403669724773
1343,81,2.9060590814307923,88,5,supertrend,0,0,0,1,500,100,250,0.1,10,0,248,40.0,0.4435483870967742
1344,82,2.1655260687880844,60,15,supertrend,0,0,0,1,300,100,50,0.1,10,0,433,651.0,0.48729792147806006
1345,95,1.377848127169695,15,17,supertrend,0,0,0,1,50,250,150,0.1,10,0,770,2735.0,0.32727272727272727
1346,46,2.4579179243667895,22,20,supertrend,0,0,0,1,50,200,200,0.1,10,0,361,-513.0,0.22714681440443213
1347,61,1.4470532815721073,86,24,supertrend,0,0,0,1,350,150,150,0.1,10,0,687,-1351.0,0.5036390101892285
1348,20,2.3822619902381037,70,42,supertrend,0,0,0,1,350,150,100,0.1,10,0,385,-5567.0,0.4675324675324675
1349,40,3.114593355838782,91,9,supertrend,0,0,0,1,450,50,250,0.1,10,0,202,1555.0,0.47029702970297027
