no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
362,33,2.509150432564856,45,34,supertrend,0,0,0,1,50,125,75,0.1,10,0,3801,4961.900000000043,0.39042357274401474,-985.0399999999952,419 days 18:15:00
363,37,1.3881236163133908,26,21,supertrend,0,0,0,1,175,200,50,0.1,10,0,7639,8786.400000000018,0.5297813849980364,-948.9000000000508,616 days 03:15:00
364,38,2.179909499071715,38,23,supertrend,0,0,0,1,25,100,50,0.1,10,0,4694,7919.299999999996,0.2929271410311035,-611.2000000000065,442 days 10:15:00
365,18,0.6216747119299763,52,7,supertrend,0,0,0,1,250,200,75,0.1,10,0,20051,-2714.2999999998037,0.49483816268515285,-6595.510000000021,979 days 02:45:00
366,31,1.727103142780031,67,8,supertrend,0,0,0,1,100,25,100,0.1,10,0,5886,4836.799999999983,0.48335032279986406,-2119.74000000007,679 days 02:45:00
367,67,2.9829368125577025,26,41,supertrend,0,0,0,1,225,75,100,0.1,10,0,2948,-8143.799999999992,0.514246947082768,-10215.709999999963,475 days 00:15:00
368,21,3.007099323663735,86,32,supertrend,0,0,0,1,50,225,75,0.1,10,0,2978,709.1999999999634,0.3569509738079248,-1941.690000000011,535 days 17:30:00
369,54,1.3213288601455415,39,8,supertrend,0,0,0,1,125,100,75,0.1,10,0,8992,1323.3000000001284,0.4716414590747331,-3303.2900000000104,742 days 00:15:00
370,97,0.7354770616011803,78,27,supertrend,0,0,0,1,75,200,75,0.1,10,0,10115,-3266.799999999993,0.4985664854176965,-4404.840000000007,783 days 00:30:00
371,15,2.0740650397082434,28,20,supertrend,0,0,0,1,200,150,75,0.1,10,0,5067,-355.7999999999838,0.49713834616143676,-3649.2699999999677,583 days 16:00:00
372,13,1.3113295015526154,40,35,supertrend,0,0,0,1,100,150,25,0.1,10,0,7020,-2575.699999999997,0.5148148148148148,-8294.259999999944,944 days 09:00:00
373,96,2.9220581658330067,24,40,supertrend,0,0,0,1,25,50,50,0.1,10,0,2877,2919.6999999999844,0.29718456725756,-416.53000000000395,566 days 19:00:00
374,25,0.6445371917155787,19,6,supertrend,0,0,0,1,200,125,100,0.1,10,0,19152,-11011.399999999892,0.47754803675856305,-14782.999999999916,780 days 10:15:00
375,89,2.801893327072092,88,33,supertrend,0,0,0,1,250,125,125,0.1,10,0,3148,-6746.599999999824,0.502858958068615,-8661.82999999982,447 days 02:00:00
376,27,1.3793048160958636,25,6,supertrend,0,0,0,1,225,250,125,0.1,10,0,7374,8012.300000000119,0.4346352047735286,-1004.2100000000098,433 days 14:30:00
377,71,0.843442842521814,35,15,supertrend,0,0,0,1,75,250,75,0.1,10,0,12025,6007.900000000012,0.5033679833679834,-1509.0800000000747,737 days 00:30:00
