no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
418,60,1.0627060988427774,40,31,supertrend,0,0,0,1,1,0,1,0.1,2,0,7916,5538.420000000011,0.1269580596260738,-10.809999999999718,207 days 19:00:00
419,38,1.7464499577503672,68,39,supertrend,0,0,0,1,2,1,0,0.1,2,0,4966,4615.350000000003,0.1703584373741442,-36.36799999999967,174 days 19:45:00
420,35,1.373391557908152,29,4,supertrend,0,0,0,1,2,2,0,0.1,2,0,7365,4033.6200000000013,0.11554650373387644,14.130000000000564,349 days 08:45:00
421,43,0.5227995812100031,78,32,supertrend,0,0,0,1,0,0,0,0.1,2,0,11404,11356.48,0.5848824973693441,-384.5909999999939,271 days 21:30:00
422,37,1.7529715754364117,13,46,supertrend,0,0,0,1,1,1,0,0.1,2,0,4700,3727.3299999999967,0.10957446808510639,-26.864000000000306,154 days 17:30:00
423,67,3.2325390652079316,21,24,supertrend,0,0,0,1,0,2,1,0.1,2,0,2532,-1287.6399999999817,0.48775671406003157,-2623.963999999994,802 days 00:30:00
424,43,2.3024258463422957,74,8,supertrend,0,0,0,1,1,2,0,0.1,2,0,4198,3270.330000000006,0.06836588851834206,81.56400000000008,259 days 23:15:00
425,88,1.1867709102793693,26,14,supertrend,0,0,0,1,1,1,0,0.1,2,0,9110,7051.640000000014,0.1176728869374314,-8.559999999999945,74 days 22:15:00
426,52,2.2539394547658427,65,29,supertrend,0,0,0,1,2,1,0,0.1,2,0,4112,3855.8099999999986,0.14907587548638132,-5.725999999999931,363 days 04:30:00
427,33,0.6238633696322633,53,24,supertrend,0,0,0,1,2,2,0,0.1,2,0,12442,10287.840000000018,0.2382253656968333,-12.77100000000014,69 days 23:30:00
428,54,0.5703962064694909,32,17,supertrend,0,0,0,1,0,1,1,0.1,2,0,15123,8275.310000000018,0.5567678370693645,-1539.802000000003,366 days 01:15:00
429,28,0.935658047170466,92,30,supertrend,0,0,0,1,1,0,0,0.1,2,0,9112,6316.0000000000055,0.14376646180860403,-16.473999999999613,83 days 11:15:00
