no,p1.n_bo,p1.window,p1.term_max,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
532,2,24,96,supertrend,0,0,0,1,450,50,100,0.1,10,0,584,-23703.0,0.4041095890410959,-23256.9,77 days 21:15:00
533,2,24,96,supertrend,0,0,0,1,400,50,200,0.1,10,0,584,-22480.0,0.4006849315068493,-22074.7,156 days 00:30:00
534,2,24,96,supertrend,0,0,0,1,300,350,200,0.1,10,0,571,-82949.0,0.21015761821366025,-86530.3,50 days 08:00:00
535,2,24,96,supertrend,0,0,0,1,350,450,50,0.1,10,0,539,-89877.0,0.2077922077922078,-93923.2,50 days 08:00:00
536,2,24,96,supertrend,0,0,0,1,200,100,250,0.1,10,0,584,-33863.0,0.3013698630136986,-36816.4,71 days 10:15:00
537,2,24,96,supertrend,0,0,0,1,350,250,250,0.1,10,0,568,-73419.0,0.2623239436619718,-77622.3,30 days 11:15:00
538,2,24,96,supertrend,0,0,0,1,300,350,200,0.1,10,0,571,-82949.0,0.21015761821366025,-86530.3,50 days 08:00:00
539,2,24,96,supertrend,0,0,0,1,350,150,50,0.1,10,0,584,-51473.0,0.3030821917808219,-53924.6,79 days 01:45:00
540,2,24,96,supertrend,0,0,0,1,350,50,50,0.1,10,0,584,-28190.0,0.375,-27705.8,69 days 14:30:00
541,2,24,96,supertrend,0,0,0,1,200,350,150,0.1,10,0,584,-51702.0,0.1832191780821918,-54186.0,73 days 23:00:00
542,2,24,96,supertrend,0,0,0,1,500,250,50,0.1,10,0,568,-77270.0,0.2904929577464789,-81224.2,61 days 15:15:00
543,2,24,96,supertrend,0,0,0,1,300,300,100,0.1,10,0,571,-83627.0,0.22416812609457093,-87208.3,26 days 02:45:00
544,2,24,96,supertrend,0,0,0,1,200,450,150,0.1,10,0,584,-52116.0,0.1643835616438356,-54600.0,84 days 12:45:00
545,2,24,96,supertrend,0,0,0,1,250,400,200,0.1,10,0,571,-65876.0,0.18739054290718038,-69669.0,64 days 11:30:00
546,2,24,96,supertrend,0,0,0,1,50,500,250,0.1,10,0,584,-11813.0,0.06335616438356165,-11588.0,255 days 12:45:00
547,2,24,96,supertrend,0,0,0,1,250,350,250,0.1,10,0,571,-65924.0,0.1978984238178634,-69717.0,64 days 11:30:00
548,2,24,96,supertrend,0,0,0,1,200,350,200,0.1,10,0,584,-51702.0,0.1832191780821918,-54186.0,73 days 23:00:00
549,2,24,96,supertrend,0,0,0,1,400,200,100,0.1,10,0,584,-63274.0,0.2945205479452055,-66825.0,24 days 16:30:00
550,2,24,96,supertrend,0,0,0,1,400,50,100,0.1,10,0,584,-22977.0,0.4006849315068493,-22560.9,75 days 23:30:00
551,2,24,96,supertrend,0,0,0,1,450,450,150,0.1,10,0,416,-92572.0,0.21394230769230768,-96180.6,35 days 04:15:00
552,2,24,96,supertrend,0,0,0,1,350,450,200,0.1,10,0,539,-90396.0,0.2077922077922078,-94434.6,50 days 08:00:00
553,2,24,96,supertrend,0,0,0,1,150,400,250,0.1,10,0,584,-36992.0,0.14726027397260275,-39701.0,80 days 06:15:00
554,2,24,96,supertrend,0,0,0,1,450,450,250,0.1,10,0,416,-92572.0,0.21394230769230768,-96180.6,35 days 04:15:00
555,2,24,96,supertrend,0,0,0,1,300,450,200,0.1,10,0,571,-84523.0,0.18914185639229422,-88104.3,43 days 12:00:00
556,2,24,96,supertrend,0,0,0,1,100,500,200,0.1,10,0,584,-27805.0,0.09931506849315068,-27355.0,183 days 16:45:00
557,2,24,96,supertrend,0,0,0,1,200,50,150,0.1,10,0,584,-24006.0,0.351027397260274,-23720.7,73 days 02:15:00
558,2,24,96,supertrend,0,0,0,1,150,250,50,0.1,10,0,584,-38571.0,0.1797945205479452,-41280.0,35 days 23:30:00
559,2,24,96,supertrend,0,0,0,1,150,300,250,0.1,10,0,584,-37358.0,0.1695205479452055,-40067.0,49 days 17:30:00
560,2,24,96,supertrend,0,0,0,1,450,250,250,0.1,10,0,568,-75688.0,0.28169014084507044,-79688.5,40 days 12:30:00
561,2,24,96,supertrend,0,0,0,1,450,450,150,0.1,10,0,416,-92572.0,0.21394230769230768,-96180.6,35 days 04:15:00
562,2,24,96,supertrend,0,0,0,1,200,50,150,0.1,10,0,584,-24006.0,0.351027397260274,-23720.7,73 days 02:15:00
563,2,24,96,supertrend,0,0,0,1,200,50,150,0.1,10,0,584,-24006.0,0.351027397260274,-23720.7,73 days 02:15:00
564,2,24,96,supertrend,0,0,0,1,500,400,250,0.1,10,0,459,-96416.0,0.23529411764705882,-100102.1,40 days 23:15:00
565,2,24,96,supertrend,0,0,0,1,100,350,200,0.1,10,0,584,-25430.0,0.12157534246575342,-24980.0,149 days 10:45:00
566,2,24,96,supertrend,0,0,0,1,450,500,250,0.1,10,0,416,-92649.0,0.2091346153846154,-96257.6,43 days 12:15:00
567,2,24,96,supertrend,0,0,0,1,50,250,150,0.1,10,0,584,-12277.0,0.09075342465753425,-12052.0,359 days 23:00:00
568,2,24,96,supertrend,0,0,0,1,150,300,150,0.1,10,0,584,-37358.0,0.1695205479452055,-40067.0,49 days 17:30:00
569,2,24,96,supertrend,0,0,0,1,400,250,100,0.1,10,0,568,-75404.0,0.272887323943662,-79345.7,20 days 19:15:00
570,2,24,96,supertrend,0,0,0,1,200,500,100,0.1,10,0,584,-52203.0,0.16095890410958905,-54687.0,88 days 00:30:00
571,2,24,96,supertrend,0,0,0,1,350,250,50,0.1,10,0,568,-74941.0,0.2623239436619718,-79055.3,34 days 05:15:00
572,2,24,96,supertrend,0,0,0,1,400,400,250,0.1,10,0,492,-94818.0,0.22357723577235772,-98641.6,40 days 23:00:00
573,2,24,96,supertrend,0,0,0,1,100,450,200,0.1,10,0,584,-27241.0,0.10445205479452055,-26791.0,121 days 08:15:00
574,2,24,96,supertrend,0,0,0,1,450,100,50,0.1,10,0,584,-36132.0,0.363013698630137,-38814.8,87 days 20:45:00
575,2,24,96,supertrend,0,0,0,1,350,300,150,0.1,10,0,546,-85407.0,0.23809523809523808,-89503.9,33 days 07:45:00
576,2,24,96,supertrend,0,0,0,1,100,450,150,0.1,10,0,584,-27241.0,0.10445205479452055,-26791.0,121 days 08:15:00
577,2,24,96,supertrend,0,0,0,1,250,50,150,0.1,10,0,584,-23762.0,0.3681506849315068,-23446.7,78 days 23:00:00
578,2,24,96,supertrend,0,0,0,1,150,200,200,0.1,10,0,584,-40627.0,0.1952054794520548,-43336.0,40 days 13:00:00
579,2,24,96,supertrend,0,0,0,1,450,100,150,0.1,10,0,584,-33012.0,0.3698630136986301,-35815.4,82 days 04:00:00
580,2,24,96,supertrend,0,0,0,1,400,500,100,0.1,10,0,492,-95335.0,0.20934959349593496,-99158.6,47 days 09:00:00
581,2,24,96,supertrend,0,0,0,1,300,50,100,0.1,10,0,584,-24806.0,0.3767123287671233,-24449.9,96 days 03:00:00
582,2,24,96,supertrend,0,0,0,1,450,50,100,0.1,10,0,584,-23703.0,0.4041095890410959,-23256.9,77 days 21:15:00
583,2,24,96,supertrend,0,0,0,1,150,450,100,0.1,10,0,584,-37791.0,0.1386986301369863,-40500.0,85 days 15:00:00
584,2,24,96,supertrend,0,0,0,1,150,100,100,0.1,10,0,584,-31662.0,0.2722602739726027,-34623.9,76 days 23:30:00
585,2,24,96,supertrend,0,0,0,1,50,250,200,0.1,10,0,584,-12277.0,0.09075342465753425,-12052.0,359 days 23:00:00
586,2,24,96,supertrend,0,0,0,1,450,100,150,0.1,10,0,584,-33012.0,0.3698630136986301,-35815.4,82 days 04:00:00
587,2,24,96,supertrend,0,0,0,1,250,350,100,0.1,10,0,571,-65898.0,0.1978984238178634,-69691.0,64 days 11:30:00
588,2,24,96,supertrend,0,0,0,1,450,350,250,0.1,10,0,527,-97543.0,0.24478178368121442,-101278.8,47 days 08:45:00
589,2,24,96,supertrend,0,0,0,1,50,400,100,0.1,10,0,584,-12485.0,0.06678082191780822,-12260.0,231 days 12:30:00
590,2,24,96,supertrend,0,0,0,1,250,100,150,0.1,10,0,584,-33288.0,0.3253424657534247,-36211.4,82 days 03:30:00
591,2,24,96,supertrend,0,0,0,1,250,250,100,0.1,10,0,571,-67403.0,0.22942206654991243,-71196.0,37 days 13:15:00
592,2,24,96,supertrend,0,0,0,1,350,450,100,0.1,10,0,539,-90387.0,0.2077922077922078,-94425.6,50 days 08:00:00
593,2,24,96,supertrend,0,0,0,1,50,300,150,0.1,10,0,584,-11937.0,0.0839041095890411,-11712.0,405 days 21:15:00
594,2,24,96,supertrend,0,0,0,1,50,150,50,0.1,10,0,584,-11268.0,0.1284246575342466,-11043.0,179 days 16:30:00
595,2,24,96,supertrend,0,0,0,1,450,100,100,0.1,10,0,584,-33241.0,0.3698630136986301,-36033.6,82 days 04:00:00
596,2,24,96,supertrend,0,0,0,1,200,450,200,0.1,10,0,584,-52116.0,0.1643835616438356,-54600.0,84 days 12:45:00
597,2,24,96,supertrend,0,0,0,1,150,100,200,0.1,10,0,584,-31544.0,0.2756849315068493,-34516.7,76 days 23:30:00
598,2,24,96,supertrend,0,0,0,1,350,100,250,0.1,10,0,584,-33349.0,0.3476027397260274,-36212.4,86 days 08:15:00
599,2,24,96,supertrend,0,0,0,1,500,450,200,0.1,10,0,399,-93194.0,0.22556390977443608,-96683.1,35 days 03:45:00
600,2,24,96,supertrend,0,0,0,1,300,150,200,0.1,10,0,584,-49602.0,0.2893835616438356,-52063.2,70 days 09:45:00
601,2,24,96,supertrend,0,0,0,1,400,300,100,0.1,10,0,545,-87582.0,0.24954128440366974,-91513.9,41 days 00:45:00
602,2,24,96,supertrend,0,0,0,1,400,500,50,0.1,10,0,492,-95047.0,0.20934959349593496,-98878.2,47 days 09:00:00
603,2,24,96,supertrend,0,0,0,1,300,300,250,0.1,10,0,571,-83749.0,0.22416812609457093,-87330.3,26 days 02:45:00
604,2,24,96,supertrend,0,0,0,1,100,350,250,0.1,10,0,584,-25430.0,0.12157534246575342,-24980.0,149 days 10:45:00
605,2,24,96,supertrend,0,0,0,1,150,100,100,0.1,10,0,584,-31662.0,0.2722602739726027,-34623.9,76 days 23:30:00
606,2,24,96,supertrend,0,0,0,1,450,250,50,0.1,10,0,568,-77646.0,0.28169014084507044,-81557.5,37 days 04:45:00
607,2,24,96,supertrend,0,0,0,1,200,500,200,0.1,10,0,584,-52212.0,0.16095890410958905,-54696.0,88 days 00:30:00
608,2,24,96,supertrend,0,0,0,1,400,500,100,0.1,10,0,492,-95335.0,0.20934959349593496,-99158.6,47 days 09:00:00
609,2,24,96,supertrend,0,0,0,1,200,400,100,0.1,10,0,584,-51871.0,0.17123287671232876,-54355.0,56 days 11:45:00
610,2,24,96,supertrend,0,0,0,1,300,50,150,0.1,10,0,584,-24452.0,0.3767123287671233,-24106.7,96 days 01:15:00
611,2,24,96,supertrend,0,0,0,1,350,300,50,0.1,10,0,546,-85260.0,0.23809523809523808,-89364.5,42 days 00:15:00
612,2,24,96,supertrend,0,0,0,1,300,250,100,0.1,10,0,571,-76871.0,0.23992994746059546,-80452.3,30 days 13:15:00
613,2,24,96,supertrend,0,0,0,1,350,350,100,0.1,10,0,539,-90372.0,0.22448979591836735,-94410.6,47 days 09:00:00
614,2,24,96,supertrend,0,0,0,1,300,150,100,0.1,10,0,584,-49949.0,0.2910958904109589,-52410.2,65 days 21:00:00
615,2,24,96,supertrend,0,0,0,1,150,50,50,0.1,10,0,584,-24891.0,0.3047945205479452,-24471.3,47 days 15:30:00
616,2,24,96,supertrend,0,0,0,1,400,250,100,0.1,10,0,568,-75404.0,0.272887323943662,-79345.7,20 days 19:15:00
617,2,24,96,supertrend,0,0,0,1,500,50,150,0.1,10,0,584,-23441.0,0.4092465753424658,-22975.7,95 days 20:00:00
618,2,24,96,supertrend,0,0,0,1,50,200,150,0.1,10,0,584,-13308.0,0.09931506849315068,-13083.0,215 days 15:00:00
619,2,24,96,supertrend,0,0,0,1,450,50,150,0.1,10,0,584,-23426.0,0.4041095890410959,-22990.7,77 days 21:15:00
620,2,24,96,supertrend,0,0,0,1,350,500,200,0.1,10,0,539,-90233.0,0.20408163265306123,-94271.6,53 days 22:45:00
621,2,24,96,supertrend,0,0,0,1,500,100,250,0.1,10,0,584,-32831.0,0.375,-35604.4,83 days 02:45:00
622,2,24,96,supertrend,0,0,0,1,500,500,200,0.1,10,0,387,-94710.0,0.2222222222222222,-98103.6,42 days 00:30:00
623,2,24,96,supertrend,0,0,0,1,500,400,150,0.1,10,0,459,-95517.0,0.2374727668845316,-99203.1,75 days 05:15:00
624,2,24,96,supertrend,0,0,0,1,350,200,250,0.1,10,0,584,-62151.0,0.2842465753424658,-65889.8,45 days 20:30:00
625,2,24,96,supertrend,0,0,0,1,350,100,250,0.1,10,0,584,-33349.0,0.3476027397260274,-36212.4,86 days 08:15:00
626,2,24,96,supertrend,0,0,0,1,350,100,150,0.1,10,0,584,-33804.0,0.3476027397260274,-36667.4,86 days 08:30:00
627,2,24,96,supertrend,0,0,0,1,400,50,100,0.1,10,0,584,-22977.0,0.4006849315068493,-22560.9,75 days 23:30:00
628,2,24,96,supertrend,0,0,0,1,150,250,250,0.1,10,0,584,-39458.0,0.1797945205479452,-42167.0,35 days 23:30:00
629,2,24,96,supertrend,0,0,0,1,400,350,150,0.1,10,0,529,-95113.0,0.2381852551984877,-98936.6,42 days 22:15:00
630,2,24,96,supertrend,0,0,0,1,450,350,150,0.1,10,0,527,-97559.0,0.24478178368121442,-101294.8,47 days 08:45:00
631,2,24,96,supertrend,0,0,0,1,300,150,100,0.1,10,0,584,-49949.0,0.2910958904109589,-52410.2,65 days 21:00:00
632,2,24,96,supertrend,0,0,0,1,400,400,200,0.1,10,0,492,-94686.0,0.22357723577235772,-98509.6,40 days 23:00:00
633,2,24,96,supertrend,0,0,0,1,200,200,200,0.1,10,0,584,-56035.0,0.2243150684931507,-58519.0,21 days 00:45:00
634,2,24,96,supertrend,0,0,0,1,200,500,200,0.1,10,0,584,-52212.0,0.16095890410958905,-54696.0,88 days 00:30:00
635,2,24,96,supertrend,0,0,0,1,400,150,250,0.1,10,0,584,-47189.0,0.3202054794520548,-49693.4,74 days 12:00:00
636,2,24,96,supertrend,0,0,0,1,50,50,250,0.1,10,0,584,-13458.0,0.20376712328767124,-13233.0,56 days 06:00:00
637,2,24,96,supertrend,0,0,0,1,500,350,200,0.1,10,0,526,-96701.0,0.25475285171102663,-100483.4,37 days 00:15:00
638,2,24,96,supertrend,0,0,0,1,350,250,250,0.1,10,0,568,-73419.0,0.2623239436619718,-77622.3,30 days 11:15:00
639,2,24,96,supertrend,0,0,0,1,100,500,200,0.1,10,0,584,-27805.0,0.09931506849315068,-27355.0,183 days 16:45:00
640,2,24,96,supertrend,0,0,0,1,300,250,200,0.1,10,0,571,-76813.0,0.23992994746059546,-80394.3,30 days 11:15:00
641,2,24,96,supertrend,0,0,0,1,50,100,50,0.1,10,0,584,-12044.0,0.15753424657534246,-11819.0,165 days 14:15:00
642,2,24,96,supertrend,0,0,0,1,450,300,200,0.1,10,0,544,-89497.0,0.2555147058823529,-93391.1,37 days 00:15:00
643,2,24,96,supertrend,0,0,0,1,50,100,50,0.1,10,0,584,-12044.0,0.15753424657534246,-11819.0,165 days 14:15:00
644,2,24,96,supertrend,0,0,0,1,500,150,250,0.1,10,0,584,-46724.0,0.3373287671232877,-49168.4,69 days 02:45:00
645,2,24,96,supertrend,0,0,0,1,250,450,250,0.1,10,0,571,-67124.0,0.17688266199649738,-70917.0,69 days 00:15:00
646,2,24,96,supertrend,0,0,0,1,350,500,250,0.1,10,0,539,-90233.0,0.20408163265306123,-94271.6,53 days 22:45:00
647,2,24,96,supertrend,0,0,0,1,250,100,50,0.1,10,0,584,-35274.0,0.3184931506849315,-38076.8,82 days 04:45:00
648,2,24,96,supertrend,0,0,0,1,100,350,200,0.1,10,0,584,-25430.0,0.12157534246575342,-24980.0,149 days 10:45:00
649,2,24,96,supertrend,0,0,0,1,500,300,250,0.1,10,0,543,-88550.0,0.26519337016574585,-92486.8,41 days 21:30:00
650,2,24,96,supertrend,0,0,0,1,150,100,250,0.1,10,0,584,-31305.0,0.2773972602739726,-34277.7,76 days 23:30:00
651,2,24,96,supertrend,0,0,0,1,350,450,50,0.1,10,0,539,-89877.0,0.2077922077922078,-93923.2,50 days 08:00:00
652,2,24,96,supertrend,0,0,0,1,300,450,250,0.1,10,0,571,-84523.0,0.18914185639229422,-88104.3,43 days 12:00:00
653,2,24,96,supertrend,0,0,0,1,400,300,250,0.1,10,0,545,-87376.0,0.24954128440366974,-91307.9,41 days 00:45:00
654,2,24,96,supertrend,0,0,0,1,50,500,200,0.1,10,0,584,-11813.0,0.06335616438356165,-11588.0,255 days 12:45:00
655,2,24,96,supertrend,0,0,0,1,50,400,250,0.1,10,0,584,-12485.0,0.06678082191780822,-12260.0,231 days 12:30:00
656,2,24,96,supertrend,0,0,0,1,350,200,50,0.1,10,0,584,-64462.0,0.2825342465753425,-68118.0,37 days 13:15:00
657,2,24,96,supertrend,0,0,0,1,150,250,150,0.1,10,0,584,-39458.0,0.1797945205479452,-42167.0,35 days 23:30:00
658,2,24,96,supertrend,0,0,0,1,500,250,150,0.1,10,0,568,-75561.0,0.2904929577464789,-79507.6,63 days 04:30:00
659,2,24,96,supertrend,0,0,0,1,50,300,150,0.1,10,0,584,-11937.0,0.0839041095890411,-11712.0,405 days 21:15:00
660,2,24,96,supertrend,0,0,0,1,200,150,250,0.1,10,0,584,-47795.0,0.2551369863013699,-50379.7,40 days 04:15:00
661,2,24,96,supertrend,0,0,0,1,150,200,100,0.1,10,0,584,-40826.0,0.1934931506849315,-43535.0,40 days 13:00:00
662,2,24,96,supertrend,0,0,0,1,50,200,250,0.1,10,0,584,-13308.0,0.09931506849315068,-13083.0,215 days 15:00:00
663,2,24,96,supertrend,0,0,0,1,300,500,250,0.1,10,0,571,-84456.0,0.18563922942206654,-88037.3,54 days 12:15:00
664,2,24,96,supertrend,0,0,0,1,400,400,200,0.1,10,0,492,-94686.0,0.22357723577235772,-98509.6,40 days 23:00:00
665,2,24,96,supertrend,0,0,0,1,450,350,100,0.1,10,0,527,-97631.0,0.24478178368121442,-101366.8,47 days 08:45:00
666,2,24,96,supertrend,0,0,0,1,50,300,150,0.1,10,0,584,-11937.0,0.0839041095890411,-11712.0,405 days 21:15:00
667,2,24,96,supertrend,0,0,0,1,200,500,150,0.1,10,0,584,-52212.0,0.16095890410958905,-54696.0,88 days 00:30:00
668,2,24,96,supertrend,0,0,0,1,100,450,150,0.1,10,0,584,-27241.0,0.10445205479452055,-26791.0,121 days 08:15:00
669,2,24,96,supertrend,0,0,0,1,350,200,150,0.1,10,0,584,-62281.0,0.2842465753424658,-65937.0,40 days 05:00:00
670,2,24,96,supertrend,0,0,0,1,150,200,50,0.1,10,0,584,-40276.0,0.1934931506849315,-42985.0,45 days 21:45:00
671,2,24,96,supertrend,0,0,0,1,150,200,100,0.1,10,0,584,-40826.0,0.1934931506849315,-43535.0,40 days 13:00:00
672,2,24,96,supertrend,0,0,0,1,200,450,250,0.1,10,0,584,-52116.0,0.1643835616438356,-54600.0,84 days 12:45:00
673,2,24,96,supertrend,0,0,0,1,150,200,150,0.1,10,0,584,-40627.0,0.1952054794520548,-43336.0,40 days 13:00:00
674,2,24,96,supertrend,0,0,0,1,100,400,200,0.1,10,0,584,-26239.0,0.1113013698630137,-25789.0,120 days 05:30:00
675,2,24,96,supertrend,0,0,0,1,200,500,250,0.1,10,0,584,-52212.0,0.16095890410958905,-54696.0,88 days 00:30:00
676,2,24,96,supertrend,0,0,0,1,200,500,50,0.1,10,0,584,-51779.0,0.16095890410958905,-54263.0,83 days 05:00:00
677,2,24,96,supertrend,0,0,0,1,250,200,100,0.1,10,0,584,-61050.0,0.2482876712328767,-64914.5,34 days 15:30:00
678,2,24,96,supertrend,0,0,0,1,300,400,50,0.1,10,0,571,-82976.0,0.1978984238178634,-86561.1,43 days 12:00:00
679,2,24,96,supertrend,0,0,0,1,50,400,100,0.1,10,0,584,-12485.0,0.06678082191780822,-12260.0,231 days 12:30:00
680,2,24,96,supertrend,0,0,0,1,450,400,100,0.1,10,0,460,-94885.0,0.22608695652173913,-98583.0,76 days 16:00:00
681,2,24,96,supertrend,0,0,0,1,450,100,100,0.1,10,0,584,-33241.0,0.3698630136986301,-36033.6,82 days 04:00:00
682,2,24,96,supertrend,0,0,0,1,200,250,200,0.1,10,0,584,-54441.0,0.2089041095890411,-56925.0,22 days 03:45:00
683,2,24,96,supertrend,0,0,0,1,400,400,150,0.1,10,0,492,-94635.0,0.22357723577235772,-98458.6,40 days 23:00:00
684,2,24,96,supertrend,0,0,0,1,350,50,200,0.1,10,0,584,-24303.0,0.3852739726027397,-23927.7,80 days 12:15:00
685,2,24,96,supertrend,0,0,0,1,150,150,100,0.1,10,0,584,-40182.0,0.22945205479452055,-42891.0,49 days 15:45:00
686,2,24,96,supertrend,0,0,0,1,100,200,150,0.1,10,0,584,-29511.0,0.1506849315068493,-29061.0,104 days 12:45:00
687,2,24,96,supertrend,0,0,0,1,50,400,100,0.1,10,0,584,-12485.0,0.06678082191780822,-12260.0,231 days 12:30:00
688,2,24,96,supertrend,0,0,0,1,450,500,50,0.1,10,0,416,-92440.0,0.2091346153846154,-96056.2,43 days 12:15:00
689,2,24,96,supertrend,0,0,0,1,50,450,250,0.1,10,0,584,-12515.0,0.06506849315068493,-12290.0,228 days 10:30:00
690,2,24,96,supertrend,0,0,0,1,200,500,200,0.1,10,0,584,-52212.0,0.16095890410958905,-54696.0,88 days 00:30:00
691,2,24,96,supertrend,0,0,0,1,400,150,100,0.1,10,0,584,-48184.0,0.3219178082191781,-50605.6,66 days 12:00:00
692,2,24,96,supertrend,0,0,0,1,400,450,100,0.1,10,0,492,-95470.0,0.21341463414634146,-99293.6,43 days 12:15:00
693,2,24,96,supertrend,0,0,0,1,200,400,50,0.1,10,0,584,-51301.0,0.17123287671232876,-53785.0,56 days 11:45:00
694,2,24,96,supertrend,0,0,0,1,100,450,250,0.1,10,0,584,-27241.0,0.10445205479452055,-26791.0,121 days 08:15:00
695,2,24,96,supertrend,0,0,0,1,100,50,150,0.1,10,0,584,-21505.0,0.2825342465753425,-21256.8,81 days 22:30:00
696,2,24,96,supertrend,0,0,0,1,150,200,150,0.1,10,0,584,-40627.0,0.1952054794520548,-43336.0,40 days 13:00:00
697,2,24,96,supertrend,0,0,0,1,50,400,150,0.1,10,0,584,-12485.0,0.06678082191780822,-12260.0,231 days 12:30:00
698,2,24,96,supertrend,0,0,0,1,150,150,100,0.1,10,0,584,-40182.0,0.22945205479452055,-42891.0,49 days 15:45:00
699,2,24,96,supertrend,0,0,0,1,300,100,50,0.1,10,0,584,-37307.0,0.3287671232876712,-40079.8,76 days 01:00:00
700,2,24,96,supertrend,0,0,0,1,100,350,50,0.1,10,0,584,-25029.0,0.12157534246575342,-24579.0,126 days 15:15:00
701,2,24,96,supertrend,0,0,0,1,250,100,200,0.1,10,0,584,-33172.0,0.3236301369863014,-36095.4,70 days 22:45:00
702,2,24,96,supertrend,0,0,0,1,100,200,250,0.1,10,0,584,-29511.0,0.1506849315068493,-29061.0,104 days 12:45:00
703,2,24,96,supertrend,0,0,0,1,250,250,150,0.1,10,0,571,-67470.0,0.22942206654991243,-71263.0,37 days 13:15:00
704,2,24,96,supertrend,0,0,0,1,100,350,50,0.1,10,0,584,-25029.0,0.12157534246575342,-24579.0,126 days 15:15:00
705,2,24,96,supertrend,0,0,0,1,250,500,50,0.1,10,0,571,-66769.0,0.1733800350262697,-70562.0,72 days 02:30:00
706,2,24,96,supertrend,0,0,0,1,300,50,50,0.1,10,0,584,-28453.0,0.3613013698630137,-27998.8,75 days 04:15:00
707,2,24,96,supertrend,0,0,0,1,150,400,250,0.1,10,0,584,-36992.0,0.14726027397260275,-39701.0,80 days 06:15:00
708,2,24,96,supertrend,0,0,0,1,500,200,150,0.1,10,0,584,-62551.0,0.3133561643835616,-66122.9,64 days 11:15:00
709,2,24,96,supertrend,0,0,0,1,100,300,50,0.1,10,0,584,-26197.0,0.13013698630136986,-25747.0,114 days 07:30:00
710,2,24,96,supertrend,0,0,0,1,350,350,150,0.1,10,0,539,-90398.0,0.22448979591836735,-94436.6,47 days 09:00:00
711,2,24,96,supertrend,0,0,0,1,100,150,200,0.1,10,0,584,-28812.0,0.1797945205479452,-28362.0,104 days 10:45:00
712,2,24,96,supertrend,0,0,0,1,50,100,100,0.1,10,0,584,-12355.0,0.15924657534246575,-12130.0,165 days 14:15:00
713,2,24,96,supertrend,0,0,0,1,500,350,100,0.1,10,0,526,-96804.0,0.25475285171102663,-100586.4,37 days 00:15:00
714,2,24,96,supertrend,0,0,0,1,50,50,150,0.1,10,0,584,-13458.0,0.20376712328767124,-13233.0,56 days 06:00:00
715,2,24,96,supertrend,0,0,0,1,500,350,50,0.1,10,0,484,-91593.0,0.24586776859504134,-95383.0,37 days 00:15:00
716,2,24,96,supertrend,0,0,0,1,400,400,200,0.1,10,0,492,-94686.0,0.22357723577235772,-98509.6,40 days 23:00:00
717,2,24,96,supertrend,0,0,0,1,250,50,150,0.1,10,0,584,-23762.0,0.3681506849315068,-23446.7,78 days 23:00:00
718,2,24,96,supertrend,0,0,0,1,400,50,50,0.1,10,0,584,-26284.0,0.3904109589041096,-25769.8,65 days 04:00:00
719,2,24,96,supertrend,0,0,0,1,150,150,250,0.1,10,0,584,-40277.0,0.22945205479452055,-42986.0,49 days 15:45:00
720,2,24,96,supertrend,0,0,0,1,150,450,100,0.1,10,0,584,-37791.0,0.1386986301369863,-40500.0,85 days 15:00:00
721,2,24,96,supertrend,0,0,0,1,350,250,250,0.1,10,0,568,-73419.0,0.2623239436619718,-77622.3,30 days 11:15:00
722,2,24,96,supertrend,0,0,0,1,150,350,50,0.1,10,0,584,-36008.0,0.15753424657534246,-38717.0,90 days 23:30:00
723,2,24,96,supertrend,0,0,0,1,250,250,100,0.1,10,0,571,-67403.0,0.22942206654991243,-71196.0,37 days 13:15:00
724,2,24,96,supertrend,0,0,0,1,450,100,50,0.1,10,0,584,-36132.0,0.363013698630137,-38814.8,87 days 20:45:00
725,2,24,96,supertrend,0,0,0,1,200,100,150,0.1,10,0,584,-34168.0,0.3013698630136986,-37121.4,71 days 10:15:00
726,2,24,96,supertrend,0,0,0,1,350,350,250,0.1,10,0,539,-90398.0,0.22448979591836735,-94436.6,47 days 09:00:00
727,2,24,96,supertrend,0,0,0,1,300,200,50,0.1,10,0,584,-65628.0,0.261986301369863,-69342.5,35 days 05:15:00
728,2,24,96,supertrend,0,0,0,1,50,250,250,0.1,10,0,584,-12277.0,0.09075342465753425,-12052.0,359 days 23:00:00
729,2,24,96,supertrend,0,0,0,1,400,200,100,0.1,10,0,584,-63274.0,0.2945205479452055,-66825.0,24 days 16:30:00
730,2,24,96,supertrend,0,0,0,1,150,350,250,0.1,10,0,584,-36642.0,0.15753424657534246,-39351.0,97 days 04:15:00
731,2,24,96,supertrend,0,0,0,1,100,50,250,0.1,10,0,584,-21440.0,0.2825342465753425,-21191.8,81 days 22:30:00
732,2,24,96,supertrend,0,0,0,1,400,250,50,0.1,10,0,568,-76492.0,0.272887323943662,-80441.3,24 days 13:45:00
733,2,24,96,supertrend,0,0,0,1,100,150,50,0.1,10,0,584,-28600.0,0.17636986301369864,-28150.0,91 days 17:45:00
734,2,24,96,supertrend,0,0,0,1,350,500,200,0.1,10,0,539,-90233.0,0.20408163265306123,-94271.6,53 days 22:45:00
735,2,24,96,supertrend,0,0,0,1,300,100,150,0.1,10,0,584,-34438.0,0.3339041095890411,-37331.4,70 days 21:45:00
