no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
597,20,1.1589619088965137,74,21,supertrend,0,0,0,1,25,5,5,0.1,10,0,8713,467.5700000000095,0.5310455640996212,-97.93099999999622,1175 days 10:15:00
598,40,2.5053876589023156,41,23,supertrend,0,0,0,1,15,50,25,0.1,10,0,3467,699.1700000000039,0.48860686472454573,-161.7610000000014,650 days 03:00:00
599,93,1.6598410619447153,47,35,supertrend,0,0,0,1,25,50,20,0.1,10,0,5022,172.34000000000037,0.5312624452409399,-594.6129999999997,1343 days 13:45:00
600,89,1.1691756468028787,98,35,supertrend,0,0,0,1,15,5,5,0.1,10,0,6704,585.3499999999854,0.5399761336515513,-440.4470000000034,560 days 16:45:00
601,43,2.12217378786508,25,35,supertrend,0,0,0,1,25,5,15,0.1,10,0,4077,-119.64000000001647,0.5192543536914398,-272.69000000001415,379 days 01:45:00
602,80,1.4238330866756195,96,37,supertrend,0,0,0,1,25,35,25,0.1,10,0,5674,164.12000000000285,0.5514628128304547,-536.638000000002,490 days 18:30:00
603,57,1.9738229930865505,54,50,supertrend,0,0,0,1,35,45,5,0.1,10,0,3927,-280.14999999999554,0.5441813088871913,-631.9859999999986,589 days 02:00:00
604,69,2.210264947121314,70,6,supertrend,0,0,0,1,35,45,25,0.1,10,0,3724,-626.9200000000169,0.37030075187969924,-1214.0490000000095,860 days 13:00:00
605,21,3.4749065046720773,54,9,supertrend,0,0,0,1,45,5,20,0.1,10,0,1776,107.38000000000306,0.4369369369369369,-135.90500000000117,593 days 21:30:00
606,63,3.452116417084712,15,28,supertrend,0,0,0,1,25,10,5,0.1,10,0,2138,-320.1900000000039,0.4883068288119738,-450.00200000000126,978 days 23:15:00
607,15,1.315010297423124,38,24,supertrend,0,0,0,1,40,5,5,0.1,10,0,7643,-219.15999999998007,0.5238780583540494,-570.5079999999922,1526 days 22:45:00
608,65,0.6319393007182009,69,34,supertrend,0,0,0,1,5,10,5,0.1,10,0,9537,349.02000000002477,0.4867358708189158,-96.02899999999991,379 days 18:45:00
609,90,3.1085645801927124,68,4,supertrend,0,0,0,1,35,40,10,0.1,10,0,2136,1058.3999999999974,0.37546816479400746,-11.040000000000555,539 days 06:00:00
610,28,1.981989170981734,33,19,supertrend,0,0,0,1,35,40,10,0.1,10,0,4849,53.17000000000439,0.4926789028665704,-311.3780000000011,611 days 16:45:00
611,10,2.5523437418759363,61,24,supertrend,0,0,0,1,25,50,15,0.1,10,0,3247,1382.6199999999883,0.508469356328919,-270.91500000000116,518 days 19:30:00
612,65,0.5790883426480365,61,16,supertrend,0,0,0,1,30,40,20,0.1,10,0,14919,-549.2899999999729,0.5332797104363564,-649.9449999999816,343 days 10:45:00
613,28,3.1569021066013083,38,49,supertrend,0,0,0,1,10,45,10,0.1,10,0,2408,621.9299999999967,0.48006644518272423,-145.79600000000187,305 days 07:45:00
614,75,3.370618949379589,34,17,supertrend,0,0,0,1,25,5,20,0.1,10,0,2180,-498.26999999999543,0.468348623853211,-493.4409999999951,1001 days 00:15:00
615,50,0.7339342490900559,98,15,supertrend,0,0,0,1,35,40,15,0.1,10,0,13323,516.2100000000089,0.532162425880057,-47.80200000000227,373 days 22:15:00
616,96,1.8234872654445065,61,38,supertrend,0,0,0,1,10,10,15,0.1,10,0,4493,-340.8500000000133,0.4947696416648119,-698.4690000000012,1271 days 10:30:00
617,52,2.355414142407288,74,39,supertrend,0,0,0,1,10,30,25,0.1,10,0,3533,95.58999999998514,0.487970563260685,-349.507000000003,565 days 13:15:00
618,49,2.46351048930486,19,17,supertrend,0,0,0,1,20,45,5,0.1,10,0,3511,209.58999999999287,0.4679578467673028,-371.02300000000287,749 days 03:30:00
619,47,0.6228638344514472,29,44,supertrend,0,0,0,1,25,10,10,0.1,10,0,8371,-4.829999999970596,0.5674351929279656,-212.13599999999764,812 days 22:00:00
620,96,2.2546910523709562,92,8,supertrend,0,0,0,1,30,25,20,0.1,10,0,3555,-824.6299999999926,0.3952180028129395,-1372.5779999999993,641 days 01:30:00
621,57,0.8174999046474062,57,34,supertrend,0,0,0,1,20,35,20,0.1,10,0,8503,151.66999999998666,0.556509467246854,-229.92300000000196,445 days 18:15:00
622,11,3.1421257133867573,52,25,supertrend,0,0,0,1,20,15,15,0.1,10,0,2266,856.3400000000067,0.47396293027360986,-94.66499999999931,1028 days 14:30:00
623,82,1.0382300336953638,73,25,supertrend,0,0,0,1,50,20,5,0.1,10,0,8363,44.45000000001437,0.5404759057754395,-218.75199999999637,371 days 09:15:00
624,79,3.3101201279582817,64,24,supertrend,0,0,0,1,40,50,25,0.1,10,0,2266,-908.3900000000119,0.4624889673433363,-864.3310000000123,973 days 21:30:00
625,92,2.7145638350516155,55,4,supertrend,0,0,0,1,30,30,20,0.1,10,0,2597,606.329999999987,0.36465152098575276,-137.81100000000578,1211 days 10:45:00
626,47,2.009660844343984,69,23,supertrend,0,0,0,1,35,20,15,0.1,10,0,4649,-150.34999999998354,0.5069907506990751,-454.7070000000023,1312 days 05:00:00
627,95,0.8259834738336407,11,35,supertrend,0,0,0,1,50,30,10,0.1,10,0,8221,137.6400000000042,0.5612455905607591,-183.70700000000542,589 days 22:00:00
628,51,0.8578048909926724,55,18,supertrend,0,0,0,1,20,10,20,0.1,10,0,11111,1104.020000000031,0.5396453964539646,-73.77299999999757,618 days 23:00:00
629,29,3.2212968948517857,57,25,supertrend,0,0,0,1,30,40,15,0.1,10,0,2292,570.7500000000018,0.4908376963350785,-161.98000000000215,715 days 18:00:00
630,28,2.1724386025881777,79,13,supertrend,0,0,0,1,15,15,25,0.1,10,0,4091,468.3399999999897,0.4593009044243461,-249.91600000000076,769 days 10:15:00
631,77,0.5022994480989093,18,34,supertrend,0,0,0,1,10,5,5,0.1,10,0,10449,256.9400000000162,0.5436883912336109,-105.97099999999935,1164 days 06:30:00
632,47,1.727328331259655,29,10,supertrend,0,0,0,1,30,10,25,0.1,10,0,5730,-666.2299999999773,0.450087260034904,-995.5800000000004,676 days 00:45:00
633,26,1.5945696975988715,30,12,supertrend,0,0,0,1,20,15,20,0.1,10,0,6420,52.63000000002444,0.4747663551401869,-550.4720000000026,1339 days 12:45:00
634,75,2.8624782836336773,67,4,supertrend,0,0,0,1,45,5,15,0.1,10,0,2483,358.7800000000102,0.42770841723721303,-89.77699999999716,600 days 04:00:00
635,82,0.7335922055357426,86,20,supertrend,0,0,0,1,15,10,15,0.1,10,0,11631,863.7700000000302,0.5433754621270742,-22.393999999999846,392 days 11:00:00
636,74,2.385775011565035,38,18,supertrend,0,0,0,1,5,20,5,0.1,10,0,3655,476.8600000000006,0.35512995896032834,-255.7989999999986,1093 days 05:30:00
637,85,1.3528289955890505,81,13,supertrend,0,0,0,1,45,20,10,0.1,10,0,7500,597.4599999999923,0.49346666666666666,-363.4600000000075,1496 days 14:00:00
638,42,1.6008814897838521,52,24,supertrend,0,0,0,1,15,20,20,0.1,10,0,6062,441.0400000000061,0.5188056746948202,-217.62500000000384,863 days 03:15:00
639,15,1.0629729759801596,73,26,supertrend,0,0,0,1,30,10,10,0.1,10,0,8801,-253.93999999998232,0.5389160322690604,-509.07599999998456,1582 days 22:30:00
640,57,1.2153920548383907,76,39,supertrend,0,0,0,1,25,10,15,0.1,10,0,6318,101.51000000000226,0.5460588793922128,-469.20599999999433,715 days 03:15:00
641,74,2.0883794347889215,73,23,supertrend,0,0,0,1,10,20,25,0.1,10,0,4299,-75.76000000000249,0.4659223075133752,-641.1140000000031,1323 days 00:45:00
642,64,1.6601415458817614,90,30,supertrend,0,0,0,1,40,15,10,0.1,10,0,5382,218.5800000000022,0.5260126347082869,-414.3630000000051,1208 days 02:15:00
643,10,1.2374368632712507,14,17,supertrend,0,0,0,1,15,10,25,0.1,10,0,8917,-247.6599999999928,0.51923292587193,-734.3990000000036,1701 days 22:45:00
644,37,1.0630220998034101,78,41,supertrend,0,0,0,1,35,50,15,0.1,10,0,6894,218.51000000001568,0.5574412532637075,-354.5649999999944,639 days 11:45:00
645,20,1.1872846909120045,47,30,supertrend,0,0,0,1,40,40,5,0.1,10,0,7559,96.43999999999096,0.5396216430744808,-431.76700000000034,1270 days 03:30:00
646,30,1.6579377576566388,45,4,supertrend,0,0,0,1,50,5,10,0.1,10,0,4840,587.5799999999917,0.4033057851239669,-181.93300000000102,723 days 18:30:00
647,89,2.116831347544827,57,41,supertrend,0,0,0,1,20,5,5,0.1,10,0,3803,-165.9000000000026,0.5140678411780174,-548.9480000000016,616 days 16:15:00
648,17,2.9203282825751313,57,19,supertrend,0,0,0,1,40,15,25,0.1,10,0,2476,948.7499999999955,0.4672859450726979,-116.67500000000022,832 days 13:00:00
649,42,0.8089614483745217,69,19,supertrend,0,0,0,1,10,40,5,0.1,10,0,11435,886.2600000000252,0.5355487538259729,-121.88100000000118,273 days 09:30:00
650,41,2.605302795532527,96,29,supertrend,0,0,0,1,45,15,5,0.1,10,0,3267,288.6699999999955,0.5087235996326905,-93.48499999999822,1007 days 21:30:00
651,48,3.4043879768623198,38,47,supertrend,0,0,0,1,10,10,20,0.1,10,0,2158,449.869999999999,0.4856348470806302,-154.74800000000144,447 days 18:30:00
652,82,2.33971363969447,41,42,supertrend,0,0,0,1,10,40,15,0.1,10,0,3401,761.3899999999978,0.4866215818876801,-227.04300000000111,295 days 00:00:00
653,43,2.3902781386226293,46,31,supertrend,0,0,0,1,40,20,20,0.1,10,0,3645,-26.110000000004902,0.5223593964334705,-301.82100000000344,362 days 21:30:00
654,27,2.99851752702124,96,24,supertrend,0,0,0,1,40,10,15,0.1,10,0,2576,136.49999999998977,0.48990683229813664,-163.8919999999992,266 days 12:15:00
655,27,1.4857159923922985,97,39,supertrend,0,0,0,1,25,30,20,0.1,10,0,5734,-31.74999999999409,0.5427275898151378,-443.6699999999987,756 days 07:30:00
656,24,1.9280093928021995,94,13,supertrend,0,0,0,1,45,35,5,0.1,10,0,4867,525.1999999999841,0.4670228066570783,-353.94900000000354,884 days 16:45:00
657,73,2.0981688799396925,60,24,supertrend,0,0,0,1,50,30,5,0.1,10,0,4249,13.500000000007049,0.49847022828900917,-350.3200000000045,818 days 23:15:00
658,22,0.8550451747148028,87,32,supertrend,0,0,0,1,25,5,10,0.1,10,0,8929,565.49000000001,0.5479896964945683,-195.60700000000054,377 days 23:30:00
659,17,0.6093232668906771,97,30,supertrend,0,0,0,1,30,45,15,0.1,10,0,10881,133.42000000002804,0.557393621909751,-136.9739999999993,930 days 06:15:00
