no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
934,61,1.0248458949544048,44,7,PPP,0,0,0,1,350,250,250,0.1,10,0,1164,346.40000000000873,0.48109965635738833
935,43,1.62136466659415,74,41,PPP,0,0,0,1,450,50,200,0.1,10,0,521,-858.4000000000815,0.54510556621881
936,76,1.5643350045379902,82,20,PPP,0,0,0,1,300,150,50,0.1,10,0,624,2287.199999999917,0.5288461538461539
937,78,1.229479142990733,76,4,PPP,0,0,0,1,450,100,100,0.1,10,0,827,1242.8000000001266,0.4328899637243047
938,55,2.42648560051774,17,37,PPP,0,0,0,1,500,250,200,0.1,10,0,375,-4790.600000000122,0.5173333333333333
939,50,1.2391064078902516,19,49,PPP,0,0,0,1,150,200,250,0.1,10,0,577,-1604.3000000000247,0.511265164644714
940,68,3.140349766142836,52,30,PPP,0,0,0,1,500,100,150,0.1,10,0,285,-564.1000000000568,0.519298245614035
941,38,1.670502714191239,38,49,PPP,0,0,0,1,150,150,250,0.1,10,0,483,-1816.4000000001251,0.5175983436853002
942,92,1.9912526245707907,100,20,PPP,0,0,0,1,350,200,200,0.1,10,0,477,-1169.50000000008,0.480083857442348
943,93,3.1880760970272064,81,13,PPP,0,0,0,1,150,50,200,0.1,10,0,259,455.10000000002765,0.4362934362934363
944,12,0.9399872163838802,70,6,PPP,0,0,0,1,250,50,50,0.1,10,0,1219,-1355.199999999968,0.46841673502871206
945,73,3.3679483568990616,59,31,PPP,0,0,0,1,450,100,50,0.1,10,0,251,2208.2999999999374,0.5338645418326693
946,25,1.7811790567860002,82,18,PPP,0,0,0,1,150,100,100,0.1,10,0,607,519.9999999998836,0.500823723228995
947,46,1.800018328088644,93,35,PPP,0,0,0,1,50,250,200,0.1,10,0,505,1036.4000000000597,0.3445544554455445
948,55,1.4934685255835887,53,30,PPP,0,0,0,1,200,200,150,0.1,10,0,613,-189.50000000007276,0.5497553017944535
949,42,1.5145666303401604,34,48,PPP,0,0,0,1,450,200,150,0.1,10,0,513,-1105.3000000000684,0.5672514619883041
950,14,1.5750788384035563,74,7,PPP,0,0,0,1,350,450,50,0.1,10,0,605,5005.599999999911,0.4446280991735537
951,73,2.547667434956301,31,41,PPP,0,0,0,1,100,500,250,0.1,10,0,323,-4546.8999999999505,0.3622291021671827
952,95,2.059108563601308,75,35,PPP,0,0,0,1,450,100,250,0.1,10,0,399,-1972.5000000001019,0.5087719298245614
953,25,1.1364611298066896,37,4,PPP,0,0,0,1,50,400,200,0.1,10,0,839,563.2000000000917,0.31227651966626935
954,17,3.2087126355987965,99,14,PPP,0,0,0,1,450,500,200,0.1,10,0,245,-358.40000000000146,0.4
955,93,1.0896849390859553,81,29,PPP,0,0,0,1,350,150,50,0.1,10,0,727,1535.1000000000786,0.5612104539202201
956,82,2.7043601152563523,78,7,PPP,0,0,0,1,350,500,100,0.1,10,0,331,5227.89999999998,0.4259818731117825
957,61,3.1692253807818713,33,27,PPP,0,0,0,1,350,50,200,0.1,10,0,289,2322.899999999885,0.5570934256055363
958,89,1.9141959687855472,25,41,PPP,0,0,0,1,100,150,150,0.1,10,0,421,-1108.4000000001179,0.42755344418052255
959,73,0.7403386608594067,74,7,PPP,0,0,0,1,50,100,100,0.1,10,0,1510,-3957.200000000157,0.3781456953642384
960,94,2.6178167542026367,86,21,PPP,0,0,0,1,200,400,250,0.1,10,0,333,2178.3999999999432,0.46546546546546547
961,54,2.4450224958336255,10,13,PPP,0,0,0,1,250,500,50,0.1,10,0,423,1089.199999999968,0.4988179669030733
962,61,2.558218207912298,95,32,PPP,0,0,0,1,150,50,200,0.1,10,0,377,-3211.6000000000713,0.47214854111405835
963,96,0.5792117022010541,48,38,PPP,0,0,0,1,200,250,250,0.1,10,0,919,-3553.900000000038,0.5386289445048966
964,90,1.831343761053697,45,12,PPP,0,0,0,1,200,500,200,0.1,10,0,555,4069.1000000000204,0.4936936936936937
965,21,1.9546639321661834,23,4,PPP,0,0,0,1,100,400,250,0.1,10,0,437,2769.800000000032,0.34324942791762014
966,56,2.665494003749504,91,41,PPP,0,0,0,1,350,250,100,0.1,10,0,333,-2736.700000000019,0.5315315315315315
967,15,1.6164036210625508,10,25,PPP,0,0,0,1,150,250,150,0.1,10,0,651,-2783.9000000001543,0.4915514592933948
968,22,2.201127164015329,17,42,PPP,0,0,0,1,100,300,50,0.1,10,0,418,1603.1999999999389,0.4473684210526316
969,98,1.0611891925067605,83,38,PPP,0,0,0,1,350,350,200,0.1,10,0,665,1333.399999999965,0.5744360902255639
