no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
804,90,2.5594188894098338,42,32,supertrend,0,0,0,1,25,225,75,0.1,10,0,3478,2664.0000000000064,0.2573317998849914
805,61,1.6469745015205968,81,28,supertrend,0,0,0,1,175,175,75,0.1,10,0,5832,7790.89999999996,0.531721536351166
806,96,1.4291855310762775,98,22,supertrend,0,0,0,1,150,25,75,0.1,10,0,6860,-933.7999999999447,0.50466472303207
807,43,1.1086092199030841,50,26,supertrend,0,0,0,1,125,50,25,0.1,10,0,8370,-4898.100000000055,0.5209080047789725
808,67,2.387520049302127,55,4,supertrend,0,0,0,1,100,175,50,0.1,10,0,3448,7906.799999999899,0.37412993039443154
809,10,2.992582648708717,26,43,supertrend,0,0,0,1,100,150,75,0.1,10,0,3065,1103.199999999989,0.47471451876019577
810,60,2.2731165775757063,62,39,supertrend,0,0,0,1,175,200,100,0.1,10,0,3968,981.8000000001566,0.5309979838709677
811,25,1.9570531056434013,78,47,supertrend,0,0,0,1,125,175,50,0.1,10,0,4550,6419.600000000058,0.5254945054945055
812,13,1.5441259869746653,74,47,supertrend,0,0,0,1,125,150,75,0.1,10,0,5415,-809.0000000000537,0.5229916897506925
813,93,3.2911141428306747,14,13,supertrend,0,0,0,1,200,200,125,0.1,10,0,2380,1904.6000000000704,0.4449579831932773
814,33,3.4522035082635654,59,33,supertrend,0,0,0,1,75,200,75,0.1,10,0,2468,-2219.299999999951,0.4051863857374392
815,14,0.9452988411078007,83,27,supertrend,0,0,0,1,150,250,75,0.1,10,0,9572,3757.70000000028,0.533535311324697
816,11,1.9018258077613581,100,38,supertrend,0,0,0,1,50,50,100,0.1,10,0,5084,108.19999999993342,0.44472856018882767
817,93,2.4740632992108726,67,5,supertrend,0,0,0,1,100,25,100,0.1,10,0,3130,5388.099999999938,0.4744408945686901
818,13,2.746321680974501,34,6,supertrend,0,0,0,1,150,125,125,0.1,10,0,2537,6082.49999999994,0.38943634213638156
819,78,1.2194835672093545,63,45,supertrend,0,0,0,1,250,250,100,0.1,10,0,5938,-2062.20000000004,0.5500168406871
820,53,0.5220531727472548,52,9,supertrend,0,0,0,1,100,125,75,0.1,10,0,20298,-10313.400000000034,0.5103458468814661
821,28,1.070091453405663,34,34,supertrend,0,0,0,1,175,150,125,0.1,10,0,7792,5670.300000000101,0.5458162217659137
822,37,3.295768696185666,97,37,supertrend,0,0,0,1,175,225,25,0.1,10,0,2674,-10072.699999999952,0.49177262528047866
823,87,0.8245082463004031,10,44,supertrend,0,0,0,1,75,250,50,0.1,10,0,7326,2847.8999999999887,0.5055965055965056
824,82,0.5848996524842498,75,24,supertrend,0,0,0,1,100,25,100,0.1,10,0,11989,-11221.800000000094,0.5123863541579782
825,73,1.4254267665975866,81,23,supertrend,0,0,0,1,75,25,75,0.1,10,0,6902,-4124.699999999992,0.4784120544769632
826,89,2.031060276952365,33,8,supertrend,0,0,0,1,225,175,100,0.1,10,0,4672,-55.39999999997417,0.4295804794520548
827,20,2.8370152492413765,90,47,supertrend,0,0,0,1,200,200,50,0.1,10,0,3147,-4555.200000000019,0.5262154432793136
828,10,1.5735752585440683,11,17,supertrend,0,0,0,1,150,125,75,0.1,10,0,7304,-1575.0000000000045,0.5043811610076671
829,91,2.1165122348973666,67,25,supertrend,0,0,0,1,100,50,75,0.1,10,0,4425,3326.5000000000664,0.495819209039548
830,90,1.7015696166466099,87,11,supertrend,0,0,0,1,200,150,125,0.1,10,0,6203,-1750.99999999991,0.4683217797839755
831,76,2.7434397235830703,59,39,supertrend,0,0,0,1,50,225,100,0.1,10,0,3183,4073.8000000000175,0.36757775683317623
832,45,2.3346546381264845,37,45,supertrend,0,0,0,1,150,50,50,0.1,10,0,3812,-1803.6999999999216,0.5217733473242392
833,75,0.6645982502299597,31,27,supertrend,0,0,0,1,225,200,25,0.1,10,0,10601,-1140.3999999997795,0.5386284312800679
834,23,3.326973478801715,31,21,supertrend,0,0,0,1,25,175,50,0.1,10,0,2361,2462.100000000032,0.21770436255823802
835,66,2.647952890819405,28,23,supertrend,0,0,0,1,175,25,100,0.1,10,0,3627,-7289.099999999957,0.503997794320375
836,86,2.3431133274798928,30,5,supertrend,0,0,0,1,225,175,100,0.1,10,0,3526,647.4999999998645,0.3885422575155984
837,57,1.6731370476405614,54,26,supertrend,0,0,0,1,150,100,75,0.1,10,0,5920,7743.500000000124,0.5298986486486487
