no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
426,73,3.0202289939732214,28,33,supertrend,0,0,0,1,50,200,250,0.1,10,0,285,763.0,0.19649122807017544,-1326.0,67 days 20:15:00
427,79,2.251207524494338,70,43,supertrend,0,0,0,1,350,50,50,0.1,10,0,401,-2644.0,0.4763092269326683,-5909.0,68 days 14:15:00
428,25,2.7342268576021183,20,9,supertrend,0,0,0,1,350,300,250,0.1,10,0,280,8019.0,0.41785714285714287,-2494.0,56 days 14:30:00
429,42,1.7481672028320743,46,48,supertrend,0,0,0,1,400,350,50,0.1,10,0,501,-6344.0,0.5069860279441117,-9215.0,49 days 01:15:00
430,64,2.792534885306914,72,13,supertrend,0,0,0,1,500,250,150,0.1,10,0,292,5752.0,0.4486301369863014,-1393.0,53 days 01:00:00
431,83,0.5490208407647932,28,25,supertrend,0,0,0,1,400,250,250,0.1,10,0,1301,-437.0,0.5403535741737125,-2163.0,50 days 08:15:00
432,100,3.340858827272853,80,29,supertrend,0,0,0,1,100,50,50,0.1,10,0,250,-2898.0,0.316,-3950.0,50 days 21:30:00
433,87,2.6588064903429176,26,35,supertrend,0,0,0,1,250,450,100,0.1,10,0,331,1470.0,0.41389728096676737,-5818.0,88 days 17:15:00
434,13,3.2274337773284154,48,28,supertrend,0,0,0,1,100,450,150,0.1,10,0,262,4434.0,0.2748091603053435,-600.0,56 days 05:15:00
435,29,2.9712790983911996,10,50,supertrend,0,0,0,1,300,500,100,0.1,10,0,291,4850.0,0.4570446735395189,-1838.0,53 days 05:30:00
436,27,1.6952656722372739,16,33,supertrend,0,0,0,1,350,450,150,0.1,10,0,601,360.0,0.5174708818635607,-4184.0,112 days 23:30:00
437,25,1.2317615466216871,27,12,supertrend,0,0,0,1,500,150,250,0.1,10,0,1008,2760.0,0.5049603174603174,-5326.0,71 days 10:45:00
438,43,2.6786951697158567,68,33,supertrend,0,0,0,1,50,350,50,0.1,10,0,336,5898.0,0.23809523809523808,-246.0,31 days 09:00:00
439,11,2.4152852880324684,77,38,supertrend,0,0,0,1,200,150,250,0.1,10,0,383,431.0,0.4621409921671018,-1936.0,53 days 20:45:00
